MatchID,Home_team,Away_team,Score_home,Score_away
6086,Blackburn,Newcastle,3,1
6088,Portsmouth,Everton,0,0
6089,Reading,Middlesbrough,1,1
6090,Sunderland,Derby,1,0
6085,Aston Villa,Arsenal,1,2
6087,Chelsea,West Ham,1,0
6091,Wigan,Man City,1,1
6084,Blackburn,Aston Villa,0,4
6083,West Ham,Spurs,1,1
6082,Fulham,Blackburn,2,2
6081,Newcastle,Liverpool,0,3
6074,Arsenal,Wigan,2,0
6075,Birmingham,Portsmouth,0,2
6076,Bolton,Man Utd,1,0
6078,Everton,Sunderland,7,1
6079,Man City,Reading,2,1
6080,Middlesbrough,Aston Villa,0,3
6077,Derby,Chelsea,0,2
6073,Reading,Arsenal,1,3
6067,Birmingham,Aston Villa,1,2
6069,Chelsea,Everton,1,1
6068,Bolton,Middlesbrough,0,0
6070,Man Utd,Blackburn,2,0
6072,Spurs,Wigan,4,0
6071,Portsmouth,Man City,0,0
6066,Sunderland,Newcastle,1,1
6064,Derby,West Ham,0,5
6065,Liverpool,Fulham,2,0
6063,Man City,Sunderland,1,0
6062,West Ham,Bolton,1,1
6054,Arsenal,Man Utd,2,2
6055,Aston Villa,Derby,2,0
6057,Everton,Birmingham,3,1
6058,Fulham,Reading,3,1
6059,Middlesbrough,Spurs,1,1
6060,Newcastle,Portsmouth,1,4
6061,Wigan,Chelsea,0,2
6056,Blackburn,Liverpool,0,0
6050,Bolton,Aston Villa,1,1
6051,Derby,Everton,0,2
6053,Spurs,Blackburn,1,2
6052,Liverpool,Arsenal,1,1
6044,Birmingham,Wigan,3,2
6045,Chelsea,Man City,6,0
6047,Portsmouth,West Ham,0,0
6046,Man Utd,Middlesbrough,4,1
6048,Reading,Newcastle,2,1
6049,Sunderland,Fulham,1,1
6043,Newcastle,Spurs,3,1
6042,West Ham,Sunderland,3,1
6037,Everton,Liverpool,1,2
6034,Arsenal,Bolton,2,0
6036,Blackburn,Reading,4,2
6038,Fulham,Derby,0,0
6039,Man City,Birmingham,1,0
6040,Middlesbrough,Chelsea,0,2
6041,Wigan,Portsmouth,0,2
6035,Aston Villa,Man Utd,1,4
6026,Arsenal,Sunderland,3,2
6033,Reading,Derby,1,0
6027,Blackburn,Birmingham,2,1
6028,Bolton,Chelsea,0,1
6030,Liverpool,Spurs,2,2
6031,Man City,Middlesbrough,3,1
6032,Newcastle,Everton,3,2
6029,Fulham,Portsmouth,0,2
6025,Man Utd,Wigan,4,0
6024,Aston Villa,West Ham,1,0
6023,Spurs,Aston Villa,4,4
6022,Everton,Middlesbrough,2,0
6017,Man City,Newcastle,3,1
6015,Chelsea,Fulham,0,0
6016,Derby,Bolton,1,1
6018,Portsmouth,Reading,7,4
6019,Sunderland,Blackburn,1,2
6020,West Ham,Arsenal,0,1
6021,Wigan,Liverpool,0,1
6014,Birmingham,Man Utd,0,1
6013,Newcastle,West Ham,3,1
6009,Aston Villa,Everton,2,0
6010,Blackburn,Portsmouth,0,1
6011,Bolton,Spurs,1,1
6012,Man Utd,Chelsea,2,0
6004,Arsenal,Derby,5,0
6005,Fulham,Man City,3,3
6006,Liverpool,Birmingham,0,0
6007,Middlesbrough,Sunderland,2,2
6008,Reading,Wigan,2,1
6003,Derby,Newcastle,1,0
6002,Man City,Aston Villa,1,0
5996,Everton,Man Utd,0,1
5997,Portsmouth,Liverpool,0,0
5999,Spurs,Arsenal,1,3
5994,Birmingham,Bolton,1,0
5998,Sunderland,Reading,2,1
6000,West Ham,Middlesbrough,3,0
6001,Wigan,Fulham,1,1
5995,Chelsea,Blackburn,0,0
5991,Arsenal,Portsmouth,3,1
5993,Blackburn,Man City,1,0
5992,Aston Villa,Chelsea,2,0
5984,Bolton,Everton,1,2
5985,Fulham,Spurs,3,3
5986,Liverpool,Derby,6,0
5988,Middlesbrough,Birmingham,2,0
5989,Newcastle,Wigan,1,0
5990,Reading,West Ham,0,3
5987,Man Utd,Sunderland,1,0
5983,Middlesbrough,Newcastle,2,2
5982,Man Utd,Spurs,1,0
5980,Sunderland,Liverpool,0,2
5974,Arsenal,Man City,1,0
5975,Aston Villa,Fulham,2,1
5976,Bolton,Reading,3,0
5977,Chelsea,Portsmouth,1,0
5978,Derby,Birmingham,1,2
5981,West Ham,Wigan,1,1
5979,Everton,Blackburn,1,1
5973,Man City,Man Utd,1,0
5971,Blackburn,Arsenal,1,1
5972,Liverpool,Chelsea,1,1
5964,Birmingham,West Ham,0,1
5965,Fulham,Middlesbrough,1,2
5968,Reading,Everton,1,0
5966,Newcastle,Aston Villa,0,0
5967,Portsmouth,Bolton,3,1
5969,Spurs,Derby,4,0
5970,Wigan,Sunderland,3,0
5958,Birmingham,Sunderland,2,2
5959,Fulham,Bolton,2,1
5960,Man City,Derby,1,0
5961,Portsmouth,Man Utd,1,1
5962,Reading,Chelsea,1,2
5963,Wigan,Middlesbrough,1,0
5957,Spurs,Everton,1,3
5954,Arsenal,Fulham,2,1
5955,Chelsea,Birmingham,3,2
5956,Man Utd,Reading,0,0
5952,Sunderland,Spurs,1,0
5948,Bolton,Newcastle,1,3
5949,Derby,Portsmouth,2,2
5950,Everton,Wigan,2,1
5951,Middlesbrough,Blackburn,1,2
5953,West Ham,Man City,0,2
5947,Aston Villa,Liverpool,1,2
