MatchID,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away
12470,47.3,52.7,5,5,13,16,588,616,366,408,24,23,22,19,7,8,3,0,3,9,9,20,,
12469,47.6,52.4,9,3,18,11,678,728,480,533,20,20,12,27,4,7,1,0,2,2,12,13,0,1
12467,70.5,29.5,6,3,21,14,822,480,592,248,14,25,19,36,6,5,1,0,3,0,16,10,0,1
12468,40.2,59.8,7,5,14,6,594,804,384,576,38,24,13,26,8,2,3,0,2,1,12,9,,
12462,56.5,43.5,5,2,12,16,780,657,608,455,19,17,20,31,3,5,1,1,1,0,4,8,,
12463,49.5,50.5,4,3,10,9,612,617,394,399,27,18,31,21,4,8,0,1,2,0,11,12,,
12464,53.6,46.4,3,5,11,14,567,483,369,306,15,15,28,15,2,8,1,1,2,2,13,13,,
12465,64.7,35.3,6,2,18,7,778,527,588,332,14,17,14,32,8,4,1,3,2,3,14,10,0,1
12466,40.9,59.1,5,4,15,8,529,703,332,493,13,16,19,37,8,6,3,1,,,14,7,,
12461,68.6,31.4,3,3,14,12,899,494,697,305,17,17,21,23,7,3,3,2,1,0,8,7,,
12460,66.5,33.5,2,3,18,16,755,456,537,260,19,20,35,26,9,7,1,1,0,1,8,13,,
12459,29.8,70.2,3,7,12,20,463,859,268,659,13,6,33,21,7,7,5,4,2,4,10,8,,
12458,38.3,61.7,9,1,18,9,627,868,392,623,30,28,25,19,4,6,3,1,1,2,15,10,,
12455,45.3,54.7,4,4,13,16,645,759,446,560,20,24,19,22,10,7,0,3,1,0,11,4,,
12454,42,58,7,7,16,17,606,738,386,536,21,21,28,17,6,11,0,4,2,0,8,9,,
12456,67,33,4,3,13,6,841,547,609,296,24,31,21,47,5,4,3,1,1,1,8,17,,
12457,53.2,46.8,6,2,11,14,654,622,501,446,16,18,12,17,9,4,1,2,,,8,8,,
12453,71.4,28.6,7,1,16,8,915,434,723,274,12,17,15,12,2,6,3,0,0,1,14,14,,
12452,46.2,53.8,7,4,18,7,597,634,376,438,18,25,13,16,4,2,2,2,0,2,11,17,0,1
12450,66.6,33.4,13,0,37,3,813,493,595,311,19,17,12,32,9,1,2,1,1,1,8,11,0,1
12451,66.3,33.7,10,0,16,5,826,542,633,321,29,23,14,20,10,2,3,1,1,2,13,7,,
12449,43.2,56.8,3,5,5,9,626,739,393,522,19,27,33,30,5,3,2,3,3,2,13,8,,
12448,51.2,48.8,2,6,12,23,617,622,410,396,25,24,24,24,5,3,0,1,2,0,12,12,,
12446,51.3,48.7,5,6,18,19,720,716,503,492,22,21,9,18,5,4,2,3,,,9,9,,
12447,43.5,56.5,2,4,6,19,511,616,332,407,14,12,33,18,0,5,2,0,1,3,14,14,1,0
12445,71.7,28.3,6,3,21,7,936,476,737,278,16,17,16,35,10,5,2,2,0,2,7,13,,
12443,64,36,7,3,19,8,603,454,404,240,9,14,18,79,14,0,3,5,2,2,7,11,,
12440,49.3,50.7,2,4,7,17,593,580,392,378,11,15,51,16,3,10,0,3,1,1,8,14,,
12441,66.2,33.8,4,1,13,7,749,506,581,294,18,21,10,23,14,3,4,0,0,1,9,10,,
12442,34.5,65.5,7,1,12,11,509,772,290,561,22,20,18,16,3,7,4,0,2,1,13,9,,
12444,56.7,43.3,4,4,17,11,661,554,425,349,13,17,18,31,9,3,1,0,0,3,11,17,,
12439,51.8,48.2,4,8,11,11,719,733,529,509,20,13,8,33,11,3,5,1,2,3,12,15,1,0
12438,56.9,43.1,7,5,19,9,747,610,510,399,23,16,30,46,10,7,,,0,1,7,9,0,1
12436,44.8,55.2,1,7,15,16,619,661,339,408,35,24,66,36,1,7,2,1,1,1,9,9,,
12435,52.9,47.1,6,3,14,11,672,613,485,429,18,19,16,20,6,3,1,3,0,2,14,14,,
12437,47,53,8,1,16,5,635,657,395,442,27,24,31,21,2,7,3,3,3,3,10,10,,
12434,39.3,60.7,7,6,19,11,562,769,355,566,19,18,27,17,7,4,2,1,2,0,11,8,,
12428,41.4,58.6,1,3,6,12,563,745,381,548,22,13,20,29,3,8,2,1,2,2,13,11,,
12429,52,48,7,4,13,13,527,496,315,301,11,7,23,35,10,4,3,2,2,1,13,10,,
12431,50.6,49.4,6,3,20,5,640,619,429,426,15,20,21,31,11,2,2,1,,,8,7,,
12432,39.3,60.7,6,2,12,8,633,830,403,616,26,17,32,15,1,9,1,3,5,4,15,13,,
12433,41.9,58.1,4,7,13,12,509,651,326,455,19,14,19,26,7,6,3,3,2,1,13,10,,
12430,62.1,37.9,4,2,13,13,737,514,548,316,11,21,27,24,8,8,3,1,0,1,10,7,,
12426,46,54,4,2,11,10,575,650,364,407,22,20,41,38,7,8,2,2,2,2,12,13,,
12427,54.4,45.6,2,1,10,7,718,642,514,428,13,30,23,21,5,5,2,3,2,0,15,6,,
12419,41.7,58.3,4,8,15,11,603,801,411,604,23,21,12,20,7,2,0,3,4,1,12,8,1,0
12420,45.6,54.4,2,7,11,15,651,735,459,557,17,27,20,17,4,4,2,4,0,1,9,8,,
12418,69,31,12,3,19,7,960,514,773,328,13,20,25,23,8,3,1,3,1,1,7,10,,
12422,42.7,57.3,6,5,13,13,542,680,344,475,11,12,31,32,6,5,4,3,,,6,11,,
12423,47.2,52.8,5,3,12,12,626,678,449,490,16,12,21,23,5,5,5,1,0,1,6,16,,
12424,56.8,43.2,6,0,22,3,620,498,395,305,16,13,38,29,9,3,5,0,1,2,11,13,,
12425,66.6,33.4,6,5,18,12,701,426,499,227,12,18,27,22,4,5,2,5,2,2,12,19,1,0
12421,42.2,57.8,7,5,15,18,604,772,367,520,29,17,28,28,12,9,0,1,2,0,11,11,,
12415,59.9,40.1,8,4,17,14,661,510,434,299,24,25,31,34,2,5,1,1,4,1,14,7,,
12414,54.5,45.5,3,4,26,5,711,590,454,398,21,26,29,23,11,5,2,1,1,1,9,12,,
12417,62.8,37.2,8,0,17,2,784,566,601,338,20,20,25,29,4,5,3,5,0,1,11,6,,
12416,49.2,50.8,5,8,16,17,680,667,466,485,18,11,31,24,3,5,3,2,1,3,10,13,,
12410,54.3,45.7,2,3,8,11,721,684,506,449,24,20,14,32,7,5,1,3,,,7,10,,
12408,59.4,40.6,5,6,22,13,743,563,534,364,18,20,18,27,10,9,1,2,3,5,13,14,,
12409,55.9,44.1,4,3,13,8,672,581,428,346,15,28,26,44,10,7,,,1,1,9,13,,
12412,52.1,47.9,4,6,9,9,672,639,454,432,19,18,16,38,9,2,2,4,3,1,10,14,,
12413,50.1,49.9,0,1,10,7,573,583,361,363,17,20,36,49,4,3,4,2,1,2,8,13,,
12411,53.8,46.2,1,2,10,12,725,629,466,387,19,27,49,23,4,6,3,0,3,2,9,10,,
12407,49.9,50.1,1,2,10,12,686,679,458,466,21,26,19,26,8,4,0,1,,,4,9,,
12406,37.5,62.5,2,8,12,19,571,779,327,574,23,21,25,37,5,8,3,2,,,6,6,,
12404,33.9,66.1,0,3,5,15,538,846,319,625,27,21,48,36,3,8,2,1,3,1,15,10,,
12403,44,56,4,4,12,13,587,686,365,463,19,29,24,24,5,3,1,1,1,0,12,11,,
12405,60.6,39.4,2,4,13,11,744,548,535,345,21,20,15,42,1,4,0,1,1,2,13,12,0,1
12401,38.5,61.5,4,5,14,19,541,783,342,564,13,23,17,32,6,6,3,2,1,2,12,16,0,1
12402,46.6,53.4,2,1,9,7,659,701,439,503,19,28,23,18,4,5,5,1,1,0,8,7,0,1
12399,51.8,48.2,11,4,26,10,675,646,423,414,30,25,22,34,9,2,2,1,2,2,10,10,0,1
12393,48.7,51.3,7,5,20,17,648,693,441,477,18,21,17,18,8,4,3,4,1,2,9,10,,
12394,41.6,58.4,8,5,15,17,550,702,343,476,19,23,33,24,9,6,1,3,2,3,12,13,1,0
12395,71.2,28.8,9,1,22,2,994,512,811,328,17,23,4,31,9,1,2,0,0,1,10,10,,
12396,49.3,50.7,3,5,14,16,656,702,433,448,26,20,27,33,5,4,1,1,1,3,14,8,,
12397,65.1,34.9,5,3,16,11,707,460,496,265,10,12,40,37,12,2,1,1,2,1,9,9,1,0
12398,55.8,44.2,3,3,10,8,656,547,428,341,20,15,37,37,5,0,3,3,2,5,14,15,,
12400,50.2,49.8,4,7,11,14,637,644,413,415,27,26,21,25,3,8,2,1,2,2,10,11,,
12388,62.6,37.4,4,2,17,11,834,572,621,369,28,19,15,33,7,3,3,3,0,2,8,11,,
12391,55.3,44.7,2,3,9,5,668,575,459,373,29,18,26,27,5,1,1,1,1,0,11,6,,
12392,34.9,65.1,3,3,14,9,517,730,266,502,19,32,33,20,6,3,7,2,0,3,10,11,,
12389,49.6,50.4,7,1,11,4,691,693,468,470,34,27,23,27,3,2,4,1,0,1,14,14,,
12390,61.3,38.7,3,4,14,13,717,505,504,307,21,26,8,24,9,7,2,0,1,2,7,17,,
12384,45.4,54.6,4,1,9,6,529,604,336,424,12,13,30,38,10,2,1,4,,,11,18,,
12383,46.8,53.2,5,7,14,10,667,750,457,538,19,20,18,44,9,8,0,1,3,1,8,7,,
12385,65,35,4,3,22,11,706,496,488,273,23,14,14,38,11,3,1,4,0,2,10,8,,
12386,47,53,2,2,13,10,645,732,447,520,13,22,19,27,4,4,3,2,3,2,17,5,,
12387,59.2,40.8,6,5,17,13,632,488,427,293,17,13,22,24,4,5,0,3,1,1,11,14,,
12381,39.2,60.8,5,5,7,13,534,737,349,541,24,14,27,18,2,3,2,1,4,3,21,15,,
12382,57.2,42.8,15,4,34,10,675,547,450,335,11,18,25,47,7,7,3,3,2,3,11,14,,
12380,52.8,47.2,3,4,9,13,625,587,417,377,17,26,24,26,5,6,0,2,1,0,11,9,,
12375,58.1,41.9,3,1,13,9,655,565,462,337,14,17,10,56,3,4,1,4,0,2,9,11,,
12376,34.6,65.4,2,4,7,16,514,842,338,660,14,13,28,33,7,8,5,2,3,1,10,11,,
12377,55.3,44.7,3,1,11,5,684,586,492,408,10,15,19,32,11,0,2,2,0,3,7,15,,
12378,46.9,53.1,1,3,14,11,521,596,313,350,14,20,26,42,4,5,3,3,3,1,14,16,,
12379,46.1,53.9,5,2,11,15,571,605,370,427,14,11,34,16,3,6,1,1,2,2,14,16,,
12372,72.1,27.9,6,3,24,7,943,491,671,269,17,37,18,32,11,1,5,2,4,3,9,10,0,1
12373,39.3,60.7,1,9,6,11,600,811,410,635,19,24,24,17,0,6,0,1,3,1,10,9,,
12374,46,54,4,3,19,6,705,788,468,564,26,33,23,34,7,1,4,1,1,3,12,17,,
12370,33.7,66.3,5,6,21,12,465,694,251,501,16,17,46,21,6,8,2,6,2,3,7,15,,
12365,65.7,34.3,2,6,11,11,731,484,550,290,15,16,8,30,9,2,1,2,4,2,7,18,,
12367,53.9,46.1,5,4,15,10,635,576,384,344,18,30,24,34,8,3,6,0,0,1,16,14,1,0
12368,75.9,24.1,6,1,33,5,882,448,644,215,14,17,17,64,14,1,1,2,1,4,10,12,,
12369,48.4,51.6,3,6,13,11,564,629,376,401,21,14,25,23,3,3,3,8,2,2,16,11,,
12371,54.4,45.6,2,5,13,14,670,610,466,401,11,11,27,58,5,4,0,2,0,3,10,12,,
12366,54.9,45.1,7,3,14,10,747,643,555,452,21,14,19,16,8,5,2,0,0,2,11,16,,
12363,50.7,49.3,4,5,17,10,715,698,485,487,22,19,24,32,7,3,3,6,0,1,6,8,,
12364,49.3,50.7,5,7,16,17,641,662,413,435,23,20,26,30,10,11,1,1,0,3,6,9,,
12357,65.9,34.1,4,7,22,14,810,512,565,296,14,27,29,27,11,4,1,1,2,2,9,15,,
12355,48.3,51.7,2,5,10,13,595,605,386,400,16,20,38,27,2,11,1,5,0,2,10,11,,
12356,71.3,28.7,5,2,16,7,889,464,692,282,16,19,10,46,7,2,3,2,1,1,4,12,,
12358,68.9,31.1,7,0,19,7,704,415,506,228,13,18,12,29,8,4,1,2,0,3,12,12,,
12360,65.5,34.5,3,6,12,14,813,541,616,326,13,25,7,35,6,4,1,1,1,0,11,8,,
12361,58.5,41.5,3,2,18,12,717,570,465,336,26,22,35,35,9,5,1,0,1,2,11,14,,
12362,65.9,34.1,8,0,25,3,795,535,555,297,14,23,17,35,15,1,2,3,0,1,12,9,,
12359,35.2,64.8,2,2,8,18,471,714,280,503,19,19,47,24,4,5,0,3,1,2,17,10,1,0
12353,55.8,44.2,7,3,18,7,706,586,480,372,30,21,27,18,3,3,0,1,1,2,8,15,0,1
12354,45,55,3,4,12,12,673,767,449,555,20,22,21,23,7,7,0,2,2,1,10,13,,
12345,66.7,33.3,11,3,22,14,807,527,535,274,23,32,14,31,13,3,0,2,2,1,11,19,,
12347,36.1,63.9,6,1,13,14,570,807,325,566,16,30,39,29,3,12,3,2,0,1,6,7,,
12349,45.8,54.2,3,6,11,17,561,629,355,426,17,24,32,28,6,8,5,0,2,2,8,9,,
12350,49.6,50.4,3,2,11,7,650,664,411,431,33,21,39,45,8,4,4,2,1,4,6,15,,
12352,,,,,,,,,,,,,,,,,,,,,,,,
12346,50.6,49.4,3,4,14,8,606,578,384,386,11,16,21,45,5,3,3,0,3,4,11,15,,
12348,46.9,53.1,5,0,15,10,642,680,461,519,21,12,27,8,2,5,3,1,2,1,13,13,,
12351,45.3,54.7,7,4,17,18,599,686,373,481,14,10,17,45,7,7,2,0,,,12,13,,
12344,59.7,40.3,2,5,20,7,810,620,592,422,16,15,11,37,7,1,2,0,0,3,5,12,,
12343,46.6,53.4,1,6,9,12,671,743,466,549,17,23,14,25,6,7,1,7,1,3,14,13,1,0
12338,47.9,52.1,5,7,6,13,615,655,401,445,20,22,32,31,3,3,1,4,0,1,10,14,,
12335,36.1,63.9,3,11,11,24,516,779,290,533,22,17,24,44,3,10,0,2,2,2,11,12,,
12336,45.2,54.8,5,2,15,3,586,639,359,441,19,20,19,25,8,4,1,0,0,1,10,13,,
12337,55.4,44.6,1,2,8,7,651,579,457,361,9,18,22,28,4,4,2,1,,,11,8,,
12339,42.7,57.3,5,5,10,15,592,752,377,505,20,23,37,35,3,4,2,1,1,1,5,9,,
12340,51.3,48.7,5,2,13,11,695,632,473,431,31,18,17,17,2,7,1,1,2,1,10,12,,
12341,39.4,60.6,0,4,4,15,492,655,279,445,17,21,34,33,2,6,1,1,0,1,7,13,,
12342,46.7,53.3,3,3,10,16,626,698,401,474,23,16,24,36,5,2,1,1,2,3,11,15,,
12334,56.7,43.3,2,2,10,12,763,607,501,378,17,32,57,29,6,3,5,0,2,2,8,11,,
12332,53.3,46.7,4,1,19,7,705,666,491,431,36,26,11,33,5,4,3,0,0,2,6,18,,
12333,45,55,6,3,14,8,594,707,406,495,9,11,18,34,6,6,9,0,,,16,10,,
12331,66.6,33.4,11,2,26,5,811,501,621,316,18,19,19,33,11,3,1,3,0,2,8,13,,
12326,45.4,54.6,8,3,15,10,580,616,353,418,19,21,26,21,5,3,1,4,1,1,8,13,,
12327,54.9,45.1,7,4,14,9,765,681,569,477,26,18,15,34,6,4,3,1,1,1,12,5,,
12328,52.8,47.2,4,3,17,9,696,620,490,426,22,24,34,10,5,6,0,1,0,2,10,11,,
12329,50.7,49.3,10,3,23,10,671,648,457,436,24,23,21,17,3,3,2,1,1,0,9,4,,
12330,55.8,44.2,5,0,9,10,646,527,465,355,14,16,34,21,1,3,2,4,,,10,11,,
12325,56.5,43.5,5,5,14,12,718,597,500,398,18,20,17,33,3,4,1,4,3,2,13,15,,
12318,61.1,38.9,2,6,14,13,719,519,528,317,13,21,34,18,7,7,1,1,3,3,13,8,,
12320,55,45,5,2,22,7,745,659,544,468,16,14,15,35,12,5,3,4,0,1,5,6,,
12321,50.6,49.4,7,1,15,4,672,654,458,465,22,11,30,29,8,1,4,3,1,2,9,11,,
12322,64.4,35.6,4,2,14,5,800,524,621,348,21,10,13,29,7,3,2,1,0,1,5,8,0,1
12323,51.2,48.8,5,4,10,7,617,594,451,430,11,22,10,33,8,6,2,2,0,2,9,12,1,0
12319,59.5,40.5,6,5,22,14,762,589,535,378,21,20,20,40,9,3,4,5,2,0,9,7,,
12324,61.7,38.3,5,2,21,10,707,529,454,293,14,28,37,51,16,8,2,2,1,0,13,10,,
12316,48.7,51.3,4,5,11,10,638,646,413,432,18,21,25,20,4,7,0,4,1,1,8,5,,
12315,51.3,48.7,3,1,13,9,642,639,434,427,25,10,26,18,9,0,2,5,2,1,15,9,,
12317,54.2,45.8,6,4,14,12,725,647,514,432,27,22,14,27,5,3,3,1,1,3,10,12,,
12313,39.8,60.2,4,4,8,10,571,785,373,593,17,23,19,21,5,7,,,3,0,12,15,,
12314,40.8,59.2,3,4,12,19,632,805,406,599,21,18,33,25,4,4,3,1,1,2,8,11,,
12312,35.6,64.4,10,2,18,23,527,739,285,501,22,18,54,19,3,9,1,3,1,1,11,8,,
12305,51,49,3,6,15,15,677,649,468,454,19,20,13,16,7,4,2,0,2,2,10,9,,
12306,53.5,46.5,2,0,16,9,681,642,479,426,18,24,8,45,7,1,0,2,1,1,9,5,0,1
12307,54.7,45.3,6,4,19,9,708,618,515,430,19,16,7,26,4,2,1,1,2,1,14,10,,
12308,41.6,58.4,1,4,10,10,547,664,356,494,9,19,47,23,4,9,2,2,1,0,9,7,0,1
12309,44.9,55.1,5,3,13,8,571,661,381,470,21,14,33,22,3,3,2,2,3,4,8,13,,
12311,45.7,54.3,5,3,17,10,537,605,360,429,16,13,16,21,4,6,1,1,1,1,7,15,0,1
12310,48.5,51.5,4,5,12,16,649,676,410,436,18,28,19,40,4,5,0,1,1,0,6,10,,
12304,42.3,57.7,3,6,8,17,556,668,326,465,13,16,46,29,6,4,1,0,1,3,8,16,,
12303,39.3,60.7,4,5,11,21,557,743,329,498,14,18,36,35,1,13,2,1,1,3,11,8,,
12296,53.6,46.4,2,3,10,5,611,556,407,373,12,11,14,39,7,4,4,1,3,2,11,16,,
12297,51.3,48.7,3,5,15,8,684,658,481,472,19,21,17,31,6,2,2,5,2,1,10,12,,
12299,48.2,51.8,4,3,9,6,541,595,361,383,20,20,23,30,3,7,2,0,2,5,10,21,,
12300,37.5,62.5,1,3,9,10,521,735,312,525,15,12,22,30,5,3,2,1,4,2,11,13,1,0
12301,51.7,48.3,5,2,22,7,576,549,343,334,20,15,16,47,18,6,2,1,,,7,13,,
12295,51.4,48.6,6,3,12,10,726,696,530,516,18,20,11,27,9,3,1,1,2,0,7,8,,
12298,66.8,33.2,2,3,12,8,802,507,617,312,21,26,10,29,5,3,2,0,4,2,16,6,,
12302,49.1,50.9,5,3,13,14,640,638,408,409,23,21,41,27,4,7,1,2,1,3,6,12,,
12292,41.5,58.5,3,6,13,11,541,635,334,453,24,16,27,10,1,12,3,1,1,2,13,16,,
12286,55.2,44.8,4,1,10,8,691,592,464,369,26,18,37,28,8,9,2,1,1,0,10,13,,
12285,59.1,40.9,8,4,15,10,665,527,431,309,18,21,29,48,9,6,3,1,3,3,14,13,,
12287,62.4,37.6,2,2,17,12,730,517,544,327,21,29,12,22,9,4,2,1,1,4,7,15,,
12288,64.8,35.2,5,3,26,7,770,517,518,278,18,21,50,47,7,6,5,1,2,1,11,8,,
12289,66.4,33.6,9,3,19,11,805,476,615,306,15,20,20,24,5,1,3,1,1,1,10,11,,
12293,55.5,44.5,2,3,7,9,703,586,513,386,15,14,28,10,0,7,1,2,1,3,10,13,,
12294,59.8,40.2,10,3,15,11,747,564,533,354,18,18,19,31,9,4,3,8,1,2,4,13,,
12290,,,,,,,,,,,,,,,,,,,,,,,,
12291,35.2,64.8,5,5,14,8,489,759,312,571,22,11,22,20,3,4,6,1,1,0,10,9,,
12284,37.3,62.7,5,6,8,20,609,854,386,648,20,19,29,27,4,8,3,1,0,2,5,16,,
12283,35.1,64.9,5,4,6,12,474,724,268,500,28,19,23,30,7,9,1,10,1,0,6,9,,
12282,72.7,27.3,2,2,22,11,891,459,678,239,18,13,21,41,8,9,4,2,0,1,6,9,,
12275,67.2,32.8,7,3,17,11,770,476,577,280,17,27,20,32,2,2,0,3,1,3,12,12,,
12276,67.4,32.6,5,5,13,10,754,505,538,272,13,30,21,33,10,2,2,2,2,1,6,14,,
12277,69.2,30.8,2,4,11,6,818,499,605,283,17,15,6,69,11,0,2,1,0,2,4,10,,
12279,51,49,4,5,11,12,607,611,386,383,24,20,14,23,4,7,5,2,1,1,18,9,,
12280,58.4,41.6,5,3,26,12,673,533,469,342,17,16,17,26,7,3,0,1,2,0,6,12,,
12281,32.6,67.4,2,6,7,16,417,744,257,552,10,12,18,33,4,8,0,3,2,1,12,9,2,0
12278,47.2,52.8,4,7,8,10,594,659,370,414,26,22,32,17,3,7,,,1,3,9,14,,
12274,34.4,65.6,5,4,9,11,489,768,275,522,26,14,33,32,1,8,0,2,2,0,16,8,,
12271,45.8,54.2,2,4,18,8,608,686,427,522,16,18,17,20,5,5,2,5,,,8,7,,
12272,70.4,29.6,8,2,28,4,822,457,642,270,17,9,8,41,4,4,1,1,,,7,10,,
12273,58.3,41.7,8,4,20,8,707,556,477,335,18,25,28,25,6,2,2,4,2,2,13,14,,
12268,41.3,58.7,2,3,9,15,565,761,401,573,18,11,35,23,5,4,1,1,1,0,9,6,,
12266,43.8,56.2,5,3,12,15,518,611,296,397,17,14,40,47,8,5,3,0,,,11,13,,
12267,53,47,5,7,13,13,732,669,557,492,15,16,24,16,5,5,3,6,3,1,13,15,,
12269,48.6,51.4,2,8,14,13,624,660,416,465,8,19,28,28,8,3,3,2,1,0,6,9,,
12270,46.7,53.3,10,3,24,12,571,610,335,397,15,21,35,23,11,7,1,0,1,2,7,9,,
12265,43.5,56.5,5,5,11,11,597,681,370,474,27,23,39,17,5,7,1,2,2,1,12,12,,
12264,62,38,4,5,19,14,762,573,527,331,24,25,24,40,13,6,0,3,1,2,4,11,,
12263,39.8,60.2,1,1,6,10,586,782,389,574,26,26,22,11,2,7,1,2,3,1,6,10,,
12259,46.5,53.5,4,4,7,11,651,664,413,462,17,27,18,7,1,6,3,0,0,1,9,10,,
12255,72.5,27.5,7,4,16,11,894,443,713,257,20,13,20,34,3,2,1,1,1,1,7,11,,
12257,62.6,37.4,1,2,21,9,718,518,496,302,18,27,11,34,6,2,2,1,1,0,10,13,,
12258,63.1,36.9,5,2,23,9,756,531,539,332,25,12,9,34,10,4,3,0,1,2,4,9,,
12260,59,41,2,5,10,16,783,572,543,386,20,19,31,22,3,8,2,2,2,3,3,19,,
12261,50.4,49.6,7,1,14,7,594,563,385,373,11,9,37,44,4,1,4,5,3,3,11,10,,
12262,35.4,64.6,4,4,11,9,485,752,286,559,15,15,15,23,3,6,2,1,3,2,13,10,,
12256,62.9,37.1,6,5,19,15,771,555,524,323,21,19,20,36,11,4,2,1,2,1,10,13,,
12253,57.7,42.3,4,1,9,5,710,563,497,360,15,23,41,21,4,4,2,4,4,2,14,9,,
12254,60.9,39.1,6,3,17,7,637,479,435,274,20,23,24,25,5,2,0,2,0,2,15,16,,
12251,53.7,46.3,2,0,10,9,752,674,534,449,24,22,27,24,8,7,0,1,3,1,12,6,,
12252,36.8,63.2,2,3,7,12,529,813,357,625,16,14,35,22,3,6,3,2,1,1,8,6,,
12246,57.3,42.7,10,6,19,11,774,625,542,407,22,24,21,27,10,5,2,0,2,0,6,6,,
12245,65.1,34.9,6,6,12,14,750,464,494,263,9,21,30,35,10,10,3,0,2,3,6,13,,
12247,53.7,46.3,8,2,19,7,670,563,449,394,18,22,17,21,7,5,3,1,1,1,7,13,,
12249,45.9,54.1,9,8,16,12,603,670,390,463,28,18,30,18,6,4,2,6,2,1,14,11,,
12250,48.2,51.8,5,3,18,7,602,644,436,476,18,8,14,23,9,5,0,3,0,2,4,10,0,1
12248,31.1,68.9,3,2,7,10,482,791,267,593,27,20,26,23,1,8,3,1,0,1,5,7,,
12244,66.6,33.4,7,4,19,12,694,481,452,244,15,26,22,66,11,2,1,3,1,3,18,11,,
12243,55.8,44.2,12,4,22,10,708,618,484,372,21,28,29,26,7,6,3,3,2,2,13,9,,
12241,43.6,56.4,5,6,10,13,623,718,385,499,28,18,32,19,4,10,1,5,1,2,6,12,,
12235,64.4,35.6,7,2,21,4,835,531,606,331,19,26,20,34,6,5,6,3,1,4,4,12,,
12236,59.9,40.1,9,3,16,10,783,581,608,403,23,18,13,15,2,3,1,4,,,6,9,,
12238,54.3,45.7,1,7,9,18,674,608,454,375,20,27,19,16,4,9,1,1,4,1,9,12,,
12239,58.2,41.8,1,4,15,16,708,585,517,389,16,13,8,38,7,3,0,2,2,0,8,8,,
12240,42.7,57.3,4,4,11,16,618,752,401,535,17,11,39,19,4,5,0,5,3,2,8,9,,
12242,27,73,1,3,4,11,429,872,246,684,20,13,28,17,3,5,5,1,3,2,14,10,,
