MatchID,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away
14410,49.5,50.5,9,7,17,22,621,603,438,428,18,10,30,20,4,6,0,1,2,4,10,15,1,0
14411,44.7,55.3,1,4,9,14,563,660,396,489,12,13,20,24,2,5,0,3,2,2,11,14,,
14412,70.5,29.5,8,3,28,7,813,440,643,269,16,17,4,35,11,1,0,1,1,1,8,15,,
14413,34.7,65.3,4,14,10,19,474,802,310,600,19,14,23,15,2,3,2,0,,,14,5,,
14414,48.6,51.4,4,4,20,10,629,649,412,446,26,20,10,28,9,1,5,1,4,1,11,10,,
14415,73.8,26.2,10,3,25,9,929,434,752,260,14,15,18,30,3,3,1,0,0,1,13,8,,
14416,58.8,41.2,2,1,9,6,727,537,542,360,25,14,34,5,3,6,0,1,2,0,16,10,,
14417,61,39,6,3,15,14,686,510,512,319,11,16,21,29,4,10,3,2,2,4,12,10,,
14418,65.3,34.7,2,5,12,16,795,500,589,316,17,18,17,24,7,4,1,0,1,1,8,10,,
14419,32.9,67.1,3,9,6,15,440,789,297,620,20,19,6,13,4,5,0,2,1,0,12,10,,
14375,37.3,62.7,5,12,12,26,519,781,321,561,24,17,16,28,4,4,4,2,3,1,11,8,,
14319,52.8,47.2,6,1,17,11,647,616,484,450,12,9,11,32,7,3,0,3,2,1,7,10,,
14370,62.5,37.5,13,2,36,6,744,508,543,336,9,15,17,32,17,3,2,3,4,2,15,10,,
14377,70.8,29.2,10,2,21,5,870,456,686,282,24,11,10,17,7,1,2,1,1,2,8,11,,
14313,47.1,52.9,9,3,24,9,662,713,456,522,32,12,14,17,8,3,4,2,2,4,7,12,0,1
14401,29.7,70.3,4,0,12,9,384,659,200,487,19,13,38,16,3,7,3,1,3,5,13,14,,
14409,33.3,66.7,3,11,10,26,462,765,289,594,14,16,21,13,4,6,3,3,2,0,5,10,,
14407,60,40,7,2,14,8,724,564,530,356,18,17,16,33,8,3,2,1,1,2,14,15,,
14403,65.8,34.2,5,4,17,9,740,453,541,276,15,17,29,21,9,3,,,3,3,12,16,,
14400,54.9,45.1,6,3,18,14,675,561,488,397,11,21,25,14,7,1,3,5,0,1,6,11,,
14404,41.8,58.2,3,4,14,14,531,693,367,522,11,12,14,22,6,3,2,0,3,0,19,11,,
14406,52.8,47.2,4,3,13,3,621,571,441,400,21,17,18,25,8,4,2,1,4,0,13,6,,
14405,33.2,66.8,4,6,10,10,472,802,287,607,21,16,20,24,7,6,3,2,1,2,13,7,,
14402,62.1,37.9,6,2,15,14,768,537,538,317,12,16,53,46,9,8,2,1,0,3,7,11,,
14408,32.4,67.6,2,5,7,24,436,746,262,571,18,7,28,24,5,8,3,1,3,0,13,8,,
14296,47,53,3,4,14,11,634,682,433,504,10,16,24,23,5,5,2,1,1,2,8,5,,
14393,57.1,42.9,7,1,21,2,775,620,619,466,14,13,10,24,8,1,0,2,0,2,8,21,,
14396,64.9,35.1,8,0,17,4,814,520,599,318,13,22,20,33,3,6,1,3,1,3,9,4,,
14390,50,50,4,4,9,10,705,707,524,530,19,22,24,16,5,9,2,4,1,0,14,10,,
14397,69.2,30.8,12,2,26,5,816,443,611,266,16,17,26,19,9,3,2,0,1,3,12,8,,
14391,57.8,42.2,2,3,12,14,697,538,514,358,13,13,34,15,0,7,1,2,2,0,10,15,,
14392,55.1,44.9,4,3,14,11,570,503,383,306,11,14,31,42,5,8,3,1,1,3,9,14,,
14394,59.5,40.5,6,5,16,12,640,502,451,317,13,16,18,27,7,4,0,4,3,1,10,8,,
14395,41.9,58.1,5,7,11,14,541,709,333,487,24,12,29,45,10,1,5,4,,,8,10,,
14398,37.6,62.4,4,2,9,9,543,756,341,568,19,11,50,24,9,5,,,,,5,13,,
14399,32.4,67.6,5,5,13,11,483,744,272,571,14,17,44,12,3,7,3,0,4,2,8,9,,
14388,40,60,2,8,9,12,556,757,357,537,20,12,30,23,3,5,6,0,3,1,11,9,,
14381,49.5,50.5,3,5,12,11,600,636,423,426,21,12,26,29,2,4,2,1,3,4,13,11,,
14383,31.9,68.1,6,4,14,22,443,748,256,540,15,10,46,20,4,11,1,1,4,4,9,9,,
14387,51.2,48.8,11,4,20,12,633,609,416,405,14,21,30,25,14,5,2,5,1,3,7,15,,
14382,55.4,44.6,6,4,12,12,693,604,519,425,13,11,20,30,5,2,1,2,2,2,11,13,,
14384,51.9,48.1,2,1,11,9,640,602,431,399,19,18,27,26,6,6,2,1,0,3,9,13,,
