MId,Home Team,Home Team Goals,Away Team Goals,Away Team,Home Poss,Away Poss,Home ShotsT,Away ShotsT,Home Shots,Away Shots,Home Touches,Away Touches,Home Passes,Away Passes,Home Tackles,Away Tackles,Home Clearances,Away Clearances,Home Corners,Away Corners,Home Offsides,Away Offsides,HTP,HTR,HTAR,HTMR,HTDR,ATP,ATR,ATAR,ATMR,ATDR
12127,Sunderland,1,3,Norwich,43.9,56.1,2,6,6,18,575,726,386,490,31,15,20,34,6,6,2,1,13,827.556,78.0,398.874,350.682,14,808.468,124.388,392.08,292.0
12128,Swansea,2,0,Newcastle,65.8,34.2,6,2,19,4,827,496,635,333,19,19,18,18,4,4,3,1,14,849.98,152.524,312.456,385.0,14,820.723,52.964,359.759,408.0
12129,Spurs,2,2,Stoke,53.2,46.8,7,7,13,15,687,634,500,430,16,19,17,15,4,3,3,3,13,877.189,141.302,331.887,404.0,14,842.169,255.144,155.825,431.2
12130,Watford,0,0,West Brom,63.9,36.1,5,0,16,6,721,479,498,285,15,24,20,39,2,4,0,0,13,821.389,153.0,368.389,300.0,14,812.581,158.094,296.487,358.0
12131,West Ham,1,2,Leicester,69.8,30.2,3,5,10,10,756,435,553,242,15,25,22,36,8,4,1,1,14,839.408,87.168,332.138,420.102,14,818.82,131.364,377.692,309.764
12126,Southampton,0,3,Everton,54.4,45.6,4,4,17,10,660,590,458,393,18,14,19,32,9,9,1,2,14,831.578,216.0,243.578,372.0,14,830.867,237.987,287.88,305.0
12125,Aston Villa,0,1,Man Utd,45.6,54.4,1,2,5,9,630,728,441,534,22,24,13,37,3,5,4,3,13,825.312,175.112,274.2,376.0,14,884.663,85.0,402.663,397.0
12124,West Brom,0,3,Man City,30.9,69.1,2,7,9,20,502,921,328,764,17,10,21,21,6,6,2,0,14,801.811,142.208,307.603,352.0,14,899.801,82.4,402.743,414.658
12123,Stoke,0,1,Liverpool,47,53,1,3,7,8,607,676,412,478,25,19,16,33,3,5,3,2,14,837.468,228.601,141.025,467.842,13,859.963,230.906,243.057,386.0
12121,Arsenal,0,2,West Ham,61.8,38.2,6,4,22,8,781,538,556,359,12,21,18,25,5,4,3,1,13,906.272,255.0,318.272,333.0,14,841.047,98.4,298.928,443.719
12122,Newcastle,2,2,Southampton,56.3,43.7,4,4,9,14,698,606,485,389,13,18,24,32,6,6,0,3,14,835.653,84.433,370.22,381.0,13,830.722,176.85,285.872,368.0
12116,Chelsea,2,2,Swansea,52,48,3,10,11,17,635,616,433,399,16,22,14,29,4,8,2,4,14,919.841,139.694,321.023,459.124,14,850.334,155.756,309.578,385.0
12115,Bournemouth,0,1,Aston Villa,58.4,41.6,2,3,11,7,747,604,548,391,14,24,16,39,6,3,0,0,14,797.896,104.592,331.304,362.0,14,824.702,148.968,290.025,385.709
12117,Everton,2,2,Watford,66.6,33.4,5,5,10,11,774,510,558,286,14,25,25,53,8,2,4,1,14,836.84,185.936,355.48,295.424,14,820.402,89.706,329.616,401.08
12118,Leicester,4,2,Sunderland,44,56,8,5,20,11,544,636,342,442,19,19,21,14,6,3,0,1,14,820.31,147.969,358.397,313.944,13,799.464,78.0,406.841,314.623
12120,Norwich,1,3,Crystal Palace,62.9,37.1,6,7,17,11,652,450,470,272,20,14,26,34,1,4,4,2,14,805.756,146.6,367.156,292.0,14,830.889,147.089,305.8,378.0
12119,Man Utd,1,0,Spurs,50,50,1,4,9,9,675,679,487,487,21,26,30,20,1,2,1,2,14,886.553,85.0,405.153,396.4,14,872.555,176.088,297.467,399.0
