14,863.641,158,313.311,392.33,14,800.514,209.808,229.706,361
14,788.9,137.562,351.6,299.738,13,878.756,247.48,245.276,386
14,854.367,181.732,280.635,392,14,877.817,185.679,301.725,390.413
14,915.499,85,413.408,417.091,14,806.266,37.421,399.846,368.999
13,877.475,287.262,369.3,220.913,14,813.398,73.222,372.406,367.77
14,822.571,81,442.471,299.1,13,867.666,156.334,316.332,395
14,844.937,360.787,102.175,381.975,13,804.922,91.77,351.652,361.5
14,798.433,214.88,223.209,360.344,14,825.222,226.0,150.222,449
14,824.506,148.824,300.682,375,14,819.644,172.714,279.93,367
13,794.766,216.494,231.272,347,14,779.812,143.512,245.3,391.0
14,784.042,143.0,351.042,290.0,14,813.51,226.112,167.386,420.012
14,785.546,132.92,298.291,354.335,14,915.257,85,414.232,416.025
14,791.108,152.035,355.377,283.696,14,855.512,263.128,217.708,374.676
13,879.468,257.808,235.66,386,14,917.227,84.5,419.902,412.825
14,866.756,157.824,313.932,395,14,868.478,213.978,354.5,300
14,883.872,173.532,308.34,402,13,827.554,81,443.488,303.066
14,779.778,142.367,280.411,357,14,633.828,143.0,274.368,216.46
14,810.878,83.731,356.147,371,14,790.999,159.73,342.961,288.308
14,816.432,156.392,306.512,353.528,14,824.106,135.5,310.606,378
13,804.27,129.08,309.456,365.734,12,793.444,253.619,192.825,347
14,834.056,231.789,220.333,381.934,12,802.5,187.0,254.5,361
14,807.134,124.526,391.608,291,13,841.835,317.525,137.31,387
14,832.226,151.622,231.604,449,14,853.789,162.607,299.714,391.468
14,812.995,82.853,352.142,378,14,854.045,237.262,230.872,385.911
14,879.896,160.384,317.512,402,13,816.733,223.068,225.665,368
14,912.992,147.496,278.496,487,14,869.224,257.0,313.334,298.89
14,810.556,114.159,361.397,335.0,14,807.578,143.394,365.162,299.022
14,865.846,179.76,291.086,395,14,781.455,213.656,210.799,357
14,788.912,185.194,313.718,290.0,14,827.822,150.332,299.49,378
14,834.844,194.344,258.5,382,14,835.464,99.288,290.476,445.7
13,853.736,188.656,358.08,307,14,810.988,156.641,354.347,300
14,885.869,177.708,465.994,242.167,14,903.084,174,323.584,405.5
14,801.881,141.54,295.516,364.825,14,917.959,116.752,388.382,412.825
12,782.77,214,211.77,357,13,879.614,250.822,242.0,386.792
14,833.754,176.472,284.282,373,14,785.644,162.416,296.747,326.481
13,812.918,228,221.918,363,14,811.89,85.559,354.942,371.389
14,838.012,184.569,274.541,378.902,14,825.2,159.694,365.906,299.6
14,809.603,151.313,352.926,305.364,14,786.466,192.903,303.563,290.0
14,816.436,230.981,217.455,368,14,832.478,138.547,312.475,381.456
13,822.512,148.512,299.0,375,14,863.466,150.568,317.898,395
14,827.678,154,371.344,302.334,14,799.406,147,290.938,361.468
14,809.711,72.406,361.347,375.958,14,902.98,234.839,263.141,405
12,806.667,219.12,224.547,363,13,815.991,177.579,338.412,300
12,781.844,213.844,211,357,14,840.455,239,224.367,377.088
13,915.1,140.5,362.6,412,14,831.133,208.186,233.041,389.906
13,860.945,137.542,328.403,395,14,837.254,209.758,257.438,370.058
14,786.378,214.0,290.918,281.46,14,817.801,202.039,247.762,368
13,888.85,202.254,443.596,243,14,823.534,216.488,212.684,394.362
14,827.216,155,299.082,373.134,14,791.796,177.441,348.229,266.126
14,812.29,222.5,345.662,244.128,14,813.465,135.31,308.689,369.466
14,873.031,249.488,239.823,383.72,12,865.5,203.5,352.0,310
14,795.223,227.553,222.77,344.9,14,915.354,111.213,383.816,420.325
14,811.356,147.712,293.644,370,13,860.488,155.488,310,395
13,863.767,337.86,212.907,313,14,889.138,210.773,435.496,242.869
14,816.947,250.175,273.772,293,14,812.102,213.416,231.553,367.133
14,819.898,152.664,297.234,370,14,826.225,133.261,320.964,372
13,817.701,150.649,367.052,300,14,866.725,241.087,239.89,385.748
13,839.78,153,309.0,377.78,14,781.468,207.416,217.052,357
12,836.202,297.892,159.31,379,14,810.357,78.793,359.786,371.778
14,845.176,188.124,271.788,385.264,14,785.824,214,222.524,349.3
14,887.582,269.084,209.498,409,13,809.792,149.956,292.836,367
14,826.09,154.901,299.189,372,13,867.266,341.447,211.169,314.65
14,859.224,155.644,309.58,394,14,816.727,163.108,275.619,378
14,881.859,173.964,463.387,244.508,14,853.847,169.516,293.331,391
14,917.822,168.644,337.178,412,14,843.39,107.306,354.084,382
13,782.77,211.69,211,360.08,14,908.732,255.332,244.4,409
14,876.196,197.976,288.22,390,13,823.089,223,378.089,222
14,785.064,147.757,291.984,345.323,14,800.122,219.067,237.717,343.338
13,818.032,191.532,258.5,368,14,822.066,156.588,315.864,349.614
14,815.349,225.0,294.781,295.568,14,828.92,174.788,276.632,377.5
14,807.176,97.616,312.87,396.69,14,799.205,158.304,283.901,357.0
14,807.961,148.298,230.488,429.175,14,849.38,158.196,301.184,390
14,870.834,319.362,219.069,332.403,14,782.493,144.759,280.734,357
14,892.96,227.962,266.998,398,14,786.465,108.501,271.92,406.044
14,807.944,226.344,223.894,357.706,14,882.272,149.325,412.816,320.131
14,785.189,147,274.014,364.175,14,875.869,329.218,162.706,383.945
14,823.19,156.289,293.712,373.189,14,847.647,175.38,292.267,380
14,850.468,160.156,299.445,390.867,13,822.91,151.532,299.378,372
13,811.221,298,147.132,366.089,14,911.459,155.863,268.596,487
14,821.392,154.0,285.168,382.224,12,816.781,148,371.781,297
12,794.0,152.0,290,352,14,815.6,150.356,295.622,369.622
14,834.443,150.778,307.665,376,12,809.732,75.623,363.109,371
14,869.914,260.694,227.428,381.792,14,849.609,168.944,300.665,380
13,866.624,254.948,293.67,318.006,14,912.626,238.225,265.401,409
13,783.592,156.449,270.143,357,14,820.871,77.803,370.254,372.814
14,886.76,193.472,372.288,321,14,810.596,138.608,285.3,386.688
14,805.953,226.189,203.798,375.966,14,821.356,154.0,295.534,371.822
13,824.778,194.278,256.5,374,14,794.713,160.733,352.98,281
14,817.846,134.156,386.69,297,14,838.01,90.528,350.91,396.572
12,815.712,223,225.712,367,14,810.665,84.8,354.865,371
14,817.502,185.484,270.018,362,14,859.268,242.933,291.81,324.525
14,860.613,199.402,266.211,395,14,787.258,116.851,239.407,431
14,850.609,145.307,314.302,391,13,816.024,227.799,221.225,367
14,906.388,225.074,272.314,409,14,818.603,227,217.236,374.367
13,827.644,179.988,305.747,341.909,13,825.428,228.7,223.3,373.428
14,912.576,155.94,354.2,402.436,12,782.878,152.54,273.338,357
14,804.502,122.969,309.533,372,14,877.832,316.832,159.065,401.935
14,798.199,208.654,336.082,253.463,14,788.723,126.603,296.943,365.177
14,821.2,169.032,282.212,369.956,13,815.578,148,370.578,297
13,826.458,141.116,312.528,372.814,14,880.568,256.0,302.768,321.8
14,805.131,143.643,311.3,350.188,14,826.978,217.551,231.435,377.992
13,815.891,176.259,342.632,297,13,822.989,99.703,351.286,372
14,903.667,81.11,416.666,405.891,14,850.5,220.116,247.384,383
14,874.44,338.44,154.0,382.0,13,783.715,147.839,278.876,357
14,821.06,103.344,342.716,375,14,815.545,237.145,264.5,313.9
14,835.548,233.0,227.548,375,14,901.004,163.587,328.417,409
14,850.614,221.854,296.484,332.276,14,855.898,174.631,290.267,391
13,876.158,270.52,219.638,386,14,785.732,83.424,279.096,423.212
14,795.629,152.87,361.759,281,13,816.344,150.0,294.344,372
14,813.356,152.356,294.0,367.0,14,805.272,82.692,355.78,366.8
12,817.0,292.975,232.025,292,13,895.258,342.0,234.4,318.858
14,817.227,171.406,270.821,375,13,825.955,232.089,220,373.866
12,782.0,144,281.0,357,14,815.889,187.3,331.589,297
14,844.49,156.112,308.122,380.256,14,842.556,225.022,304.534,313
14,816.418,139.849,304.569,372,14,912.421,151.679,348.742,412
14,781.513,152.962,283.335,345.216,14,802.468,96.057,336.911,369.5
14,908.364,233.771,265.593,409,14,791.071,130.136,361.759,299.176
14,810.612,154.4,227.928,428.284,14,825.408,151,303.165,371.243
14,816.902,85.906,357.972,373.024,13,807.936,150.936,290.0,367
14,856.371,160.869,304.502,391,14,870.826,317.406,166.815,386.605
13,825.671,151.671,298.0,376,14,791.327,89.282,328.964,373.081
14,867.442,251.0,218.232,398.21,14,825.575,154.0,372.575,299
14,905.004,170.795,325.536,408.673,14,895.887,174.623,316.264,405
14,802.09,161.272,290.112,350.706,13,853.152,156.836,290.48,405.836
13,870.02,254.052,302.968,313,14,828.488,301.2,231.0,296.288
14,886.644,331.28,222.48,332.884,14,780.756,157.675,267.081,356
14,827.102,162.8,288.5,375.802,14,811.27,112.0,334.268,365.002
14,808.02,151.02,290.0,367,14,778.424,142.39,279.034,357
14,809.177,169.975,293.246,345.956,14,864.934,239.022,229.912,396
14,805.842,231.15,278.521,296.171,14,819.093,150.356,293.737,375
13,849.866,243.272,183.094,423.5,14,753.168,150.566,288.506,314.096
14,896.712,227.448,260.264,409,14,870.529,186.36,293.01,391.159
14,824.924,303,166.856,355.068,14,790.3,84.8,395.5,310.0
14,818.603,167.568,280.48,370.555,14,822.088,151.666,286.993,383.429
13,822.0,179.112,273.888,369,14,863.807,232.731,302.251,328.825
14,782.474,144.726,280.748,357,14,802.456,140.244,291.446,370.766
14,763.834,142.256,275.578,346,13,829.856,167.6,286.0,376.256
14,805.999,156.546,285.453,364.0,14,893.465,323.722,277.369,292.374
14,806.928,252.945,183.983,370,14,916.297,168.165,324.496,423.636
14,860.887,240.416,229.471,391,14,815.977,153.218,225.759,437.0
14,889.578,296.63,278.838,314.11,14,838.1,151,308.168,378.932
14,872.35,246.134,238.488,387.728,14,836.055,195.055,259.5,381.5
14,800.501,163.829,265.672,371,13,863.433,173.193,294.24,396
12,781.0,144.0,280,357,14,815.301,183.166,266.3,365.835
14,911.299,158.417,347.882,405.0,13,820.865,149.665,298.2,373
12,853.288,234,230.288,389,14,894.436,169.536,322.042,402.858
14,764.334,143.4,274.934,346,14,821.543,168.6,281.746,371.197
14,816.512,175.569,265.943,375,13,817.843,280.5,96.343,441
13,816.965,212.421,305.544,299,14,785.13,58.4,402.741,323.989
14,804.384,71.712,362.46,370.212,13,857.28,189.78,315,352.5
14,860.243,181.093,283.306,395.844,13,915.5,127.0,362.1,426.4
14,820.679,221.306,155.538,443.835,13,808.826,22.84,344.986,441
14,787.878,184.5,250.5,352.878,13,848.0,270.0,155.5,422.5
14,849.687,307.311,232.376,310,14,763.317,112.32,302.997,348
14,891.649,150.018,340.263,401.368,14,805.806,72,368.072,365.734
14,802.719,217.229,209.386,376.104,13,779.044,144,281.288,353.756
12,806.156,141.54,299.616,365,13,826.968,178.61,273.358,375
14,831.024,155.256,296.19,379.578,13,874.989,165,264.64,445.349
14,820.198,225.198,227.0,368,14,808.804,150.378,293.256,365.17
12,832.3,239.0,214.3,379,14,891.643,317.146,188.48,386.017
14,861.537,231.305,248.232,382,14,826.0,157.756,297.744,370.5
13,811.924,226.055,225.869,360,14,821.444,115.8,255.644,450
14,829.245,154,272.866,402.379,14,807.67,148,303.379,356.291
14,783.656,146.622,332.46,304.574,14,768.967,142.444,265.753,360.77
14,888.524,112.191,374.333,402,11,781,144,280,357
13,802.334,135.31,302.024,365,12,809.976,17.92,424.056,368
14,841.101,279.56,178.509,383.032,14,803.776,150.8,278.372,374.604
14,824.534,235.908,283.316,305.31,13,875.736,158.632,313.0,404.104
14,826.486,114.288,347.576,364.622,14,913.691,100.075,361.116,452.5
13,854.732,160,300.732,394,14,882.184,342,197.0,343.184
13,876.31,315.044,161.65,399.616,14,813.421,91.77,299.11,422.541
14,781.603,144.759,279.844,357.0,14,853.086,303.866,236,313.22
14,807.579,70.467,354.512,382.6,14,831.272,152.78,231.0,447.492
14,856.874,234,233.874,389.0,14,834.392,226.716,228.676,379
14,765.489,143.833,280.96,340.696,14,860.167,183.767,280.4,396
14,874.441,336.44,226.565,311.436,14,799.988,207.903,244.7,347.385
14,809.976,76,353.164,380.812,14,782.87,146.958,280.438,355.474
14,828.382,157.803,295.579,375,13,831.424,190.5,226.424,414.5
14,802.098,169.2,222.733,410.165,14,884.193,60.9,401.893,421.4
14,918.488,162.448,344.04,412,14,817.822,287.752,162.07,368
14,832.543,241.64,157.959,432.944,14,913.714,85.0,406.898,421.816
13,847.366,325.95,222.116,299.3,14,871.194,235.88,244.675,390.639
14,799.794,183.155,254.639,362,14,807.87,140.8,300.07,367
13,830.889,218.897,160.214,451.778,14,888.008,353.748,259.76,274.5
14,794.68,247.024,215,332.656,14,810.524,102.947,340.677,366.9
14,806.529,139.23,301.301,365.998,13,791.315,151.534,147,492.781
13,819.359,217.95,140.638,460.771,11,840,234,210,396
14,859.414,160.067,303.533,395.814,14,780.745,143.989,279.756,357
14,819.599,297.891,154.475,367.233,14,769.323,93.817,350.654,324.852
14,892.255,66.729,423.526,402,14,811.381,52.839,387.542,371
14,858.668,223.316,239.352,396,13,809.168,24.08,415.088,370
14,820.389,158.776,299.611,362.002,14,859.588,209.138,255.45,395
14,880.556,308.074,330.669,241.813,14,844.178,305.0,233.756,305.422
14,861.55,227.88,237.67,396.0,14,804.022,146.864,297.158,360
12,780.822,144,292.282,344.54,13,834.282,156.124,296.158,382
14,911.289,169.133,322.165,419.991,14,792.6,124.193,310.519,357.888
14,814.2,78.288,364.912,371,12,832.833,281.88,99.953,451
14,771.523,90.719,334.804,346,14,869.856,138.786,327.078,403.992
13,808.933,95.636,293.0,420.297,12,819.0,300.0,152,367
12,792.11,168.206,147,476.904,14,825.399,163.709,288.892,372.798
13,829.828,165.588,288.24,376,14,884.085,255.065,359.607,269.413
14,821.799,154,284.723,383.076,14,777.398,141.733,282.665,353
14,821.198,301.5,158.104,361.594,14,821.701,171.859,274.739,375.103
14,870.646,89.772,378.874,402,13,839.802,109.484,262.318,468
14,791.92,144.288,358.885,288.747,14,805.156,137.802,214.786,452.568
13,862.116,302.742,247.374,312,14,805.578,72,306.784,426.794
14,813.329,128.31,314.019,371,14,780.578,146.992,276.586,357
14,833.803,292.419,109.509,431.875,14,837.292,180.0,320,337.292
14,856.024,253.931,211.093,391,12,815.0,75,369.0,371
14,811.068,181.647,260.227,369.194,14,913.802,163.712,312.008,438.082
13,849.256,177.44,298.316,373.5,14,837.822,152.4,254.606,430.816
14,913.694,167.72,336.908,409.066,14,858.958,202.186,262.772,394
13,861.977,158,307.977,396,14,791.233,102.181,401.271,287.781
13,807.113,100.004,311.712,395.397,14,881.622,126.81,364.812,390
13,813.511,145.5,297.814,370.197,13,821.678,227,222.678,372
14,797.974,227.85,193.39,376.734,14,816.501,302.779,126.15,387.572
13,780.944,143.944,280,357.0,14,796.668,125.524,315.144,356.0
12,778.333,143,289.881,345.452,14,842.981,281.24,214.372,347.369
14,875.265,238.66,393.605,243,13,825.482,367.629,6.853,451
14,817.137,156.426,301.711,359,12,815.778,77,368.778,370
14,857.334,239.0,225.0,393.334,13,849.152,158,295.152,396
14,841.454,101.774,321.68,418.0,14,899.96,136.491,342.145,421.324
13,814.89,124.364,297.823,392.703,14,918.32,168.376,333.408,416.536
14,781.288,143.722,280.566,357,14,814.291,136.291,305.197,372.803
13,856.262,246.717,220.807,388.738,14,836.978,238.672,219.306,379
14,892.09,269.482,379.608,243,14,796.387,116.381,315.006,365
14,815.423,77,368.856,369.567,14,777.568,142.334,282.234,353
13,821.718,158.332,295.386,368,14,813.199,90.208,351.991,371
13,816.39,174.072,276.318,366,14,799.022,173.1,271.1,354.822
14,804.785,158.004,212.948,433.833,13,852.734,232.36,252.374,368.0
13,814.355,146,296.355,372,13,845.512,160.704,302.808,382
14,802.278,150,338.626,313.652,14,861.156,239.0,229.656,392.5
14,812.58,149.036,292.544,371.0,13,838.466,380.0,62.472,395.994
14,862.356,122.585,361.683,378.088,14,856.249,252.827,300.072,303.35
14,918.468,168.512,337.956,412,14,807.202,149.867,282.567,374.768
14,850.571,224.506,239.065,387,14,815.898,231.573,143.325,441
14,778.6,143.112,282.488,353,13,811.0,148,293.0,370
14,902.44,150.018,343.422,409,14,819.43,158.878,292.552,368
14,807.98,168.634,246.752,392.594,13,811.034,147,294.034,370
14,835.157,236.667,220.49,378,14,781.158,163.721,257.357,360.08
14,812.782,209.712,235.07,368,14,870.247,163.759,320.488,386.0
13,806.388,148,288.388,370,14,845.9,171.44,278.46,396
14,848.5,140.684,321.816,386,14,835.465,236.665,220,378.8
14,801.268,168.1,210.276,422.892,14,806.599,150,280.767,375.832
12,813.0,147,295.0,371,14,887.749,90.652,399.097,398
13,781.222,143.833,280.389,357,14,787.312,146.598,385.138,255.576
14,867.805,277.491,368.314,222.0,14,806.803,151.5,286.5,368.803
14,847.192,95.544,369.648,382,14,778.6,152.764,341.236,284.6
14,818.98,243.204,207.776,368,13,817.836,146,297.0,374.836
14,848.624,302.958,174.872,370.794,14,920.226,169.935,337.4,412.891
13,811.71,138.057,307.544,366.109,14,802.167,138.424,285.267,378.476
14,825.647,162.979,288.668,374.0,14,854.2,198.0,266.2,390
14,901.13,162.593,329.537,409,14,878.593,254.309,313.088,311.196
14,864.569,154.342,318.122,392.105,13,775.812,140.699,278.113,357
14,920.226,182.26,315.193,422.773,13,814.865,100.31,338.932,375.623
14,843.332,154.976,342.012,346.344,14,830.064,145.544,309.52,375
14,786.645,93.519,419.0,274.126,13,846.978,129.364,335.614,382
14,780.088,148.188,278.9,353,14,804.759,142.278,227.7,434.781
12,835.377,229.88,226.497,379,14,817.534,204.8,246.2,366.534
14,806.637,152.0,279.637,375,13,852.067,324.359,213.708,314
14,815.194,126.0,315.917,373.277,13,827.444,210.794,239.65,377
12,875.136,250.136,231,394,14,919.18,147.496,357.968,413.716
14,781.107,147.7,276.407,357,13,842.622,155.444,293.178,394
14,857.078,180.046,286.032,391,14,816.134,141.094,291.5,383.54
14,829.406,130.92,323.486,375,14,775.684,196.08,227.604,352
14,840.646,328.116,143.721,368.809,14,787.134,88.825,418.309,280
13,846.814,77,387.0,382.814,14,826.445,194.967,180.478,451
14,806.266,74.224,354.048,377.994,14,865.344,163.88,317.066,384.398
13,801.734,147.5,220,434.234,14,803.321,130.825,308.663,363.833
14,819.641,222.409,229.232,368,14,909.445,256.312,244.133,409.0
12,797.956,146.612,223.344,428,14,880.108,241.94,244.168,394
14,827.677,272.068,155.595,400.014,14,828.276,179.902,273.374,375
14,808.401,138.46,239.964,429.977,14,846.182,303.534,99.292,443.356
13,864.003,163,302.227,398.776,14,795.142,74.2,362,358.942
14,780.172,142.654,280.518,357,13,819.234,227.474,223.76,368
14,804.89,70,341.97,392.92,14,913.698,164.935,290.422,458.341
14,863.242,210.666,258.576,394,14,822.033,167.8,279.1,375.133
14,818.925,179.112,264.413,375.4,14,779.536,126.298,301.238,352
14,846.667,131.095,333.572,382,14,800.908,148,324.908,328.0
14,890.918,172.668,313.25,405,14,854.999,161,288.795,405.204
13,820.844,294.644,159.2,367,14,811.847,131.968,310.879,369
14,916.502,166.228,276.88,473.394,14,875.631,235.435,242.486,397.71
14,857.235,153.56,313.031,390.644,12,846.0,88.856,375.144,382
14,870.744,337.22,158.634,374.89,14,846.914,156,285.17,405.744
14,810.521,75.576,353.964,380.981,14,900.837,227.184,264.653,409
14,800.061,146.624,293.0,360.437,14,805.799,87.207,352.794,365.798
14,768.533,142.4,274.133,352,14,776.134,155.896,193.458,426.78
14,849.389,368.462,171.193,309.734,14,806.422,150,228.67,427.752
14,798.141,148,289.141,361,14,820.312,211.652,232.66,376
13,821.692,158.604,297.088,366,14,817.407,170.552,273.855,373
14,831.309,205.202,250.107,376,14,825.078,151.5,300.578,373
14,802.953,136.294,232.737,433.922,14,767.268,103.268,272.0,392.0
14,874.944,206.5,277.444,391,14,854.345,134.498,329.925,389.922
14,915.928,156.404,327.76,431.764,13,808.466,128.991,313.475,366
13,811.682,70.945,369.737,371,14,780.477,214,213.899,352.578
14,800.956,146.712,297.782,356.462,14,899.336,228.029,256.8,414.507
14,874.513,318.092,178.75,377.671,14,807.161,258.387,182.496,366.278
14,847.159,95.544,368.944,382.671,14,814.112,87.08,357.032,370
14,800.04,72.532,366.508,361,14,827.222,148.814,297.534,380.874
13,848.244,330.218,210.026,308,14,850.322,156,309.023,385.299
14,841.445,101.964,375.248,364.233,14,809.334,66.92,366.123,376.291
14,907.585,238.574,252.847,416.164,14,914.8,85.0,393.5,436.3
14,779.376,198.223,229.153,352,14,881.8,324.8,173.0,384.0
14,857.644,210.876,261.768,385,12,804.792,150.792,220,434
14,815.001,211.3,225.835,377.866,14,851.983,338.167,197.5,316.316
14,813.924,109.5,332.3,372.124,14,876.074,249.266,228.493,398.315
14,773.882,136.2,279.912,357.77,14,810.696,72,355.008,383.688
14,827.408,150.968,303.44,373,14,800.878,137.944,369.0,293.934
13,831.408,162.864,293.544,375,14,841.466,209.758,254.708,377.0
14,814.536,92.54,351.996,370,13,833.688,233,223.688,377
14,802.712,146.488,362.224,294,14,813.499,272.988,174.355,366.156
14,883.39,333.691,185.155,364.544,14,813.732,50.512,395.72,367.5
14,847.523,319.981,219.542,308,14,809.058,131.4,311.658,366
14,915.843,168.0,288.935,458.908,14,827.891,155.624,297.267,375.0
14,806.032,118.293,296.233,391.506,12,775.736,138.736,280,357
14,846.442,133.944,329.684,382.814,14,824.503,165.162,284.341,375
14,831.509,240.806,213.77,376.933,14,764.624,154.92,266.704,343
14,812.389,72,375.389,365,14,856.602,156.392,315.21,385
14,798.524,131.35,219.556,447.618,13,866.914,136.48,335.434,395
14,886.069,162.284,325.585,398.2,14,894.044,172.976,300.836,420.232
14,768.889,149.028,267.861,352,14,870.866,217.824,253.232,399.81
14,815.3,141.912,299.388,374,14,786.124,87.981,299.232,398.911
14,856.768,131.792,334.176,390.8,14,846.17,276.72,234.644,334.806
13,864.483,155.12,313.363,396,14,914.786,85.935,410.533,418.318
14,908.434,255.6,247.834,405,14,831.167,233,213.175,384.992
14,824.988,225.512,233.748,365.728,14,809.244,133.666,234.578,441
14,804.993,76.227,358.384,370.382,14,811.602,130.292,316.31,365.0
14,830.308,158.376,296.932,375,14,803.3,186.5,223.0,393.8
14,813.009,241.964,248.988,322.057,13,836.417,191.094,253.036,392.287
13,778.468,142.468,277.46,358.54,14,873.907,318.002,234.475,321.43
14,906.308,218.799,278.509,409,14,853.679,280.206,247.282,326.191
14,802.834,137.056,290.266,375.512,14,863.09,253.9,307.3,301.89
14,785.334,65.7,296.256,423.378,14,835.775,230.084,228.691,377
14,860.064,178.285,290.779,391,14,811.656,12.46,354.696,444.5
14,866.686,143.52,327.166,396,14,873.144,141.13,330.198,401.816
14,917.556,150.352,297.613,469.591,14,769.11,143.732,259.581,365.797
14,806.199,219.971,150,436.228,14,813.955,289.316,228.639,296
13,840.266,179.158,285.108,376,14,799.645,146.31,223,430.335
14,831.148,157.844,297.534,375.77,14,779.415,143.815,278.6,357
14,815.6,146,295.778,373.822,14,823.635,166.238,283.572,373.825
14,778.732,142.51,279.222,357,14,917.398,167.219,267.952,482.227
14,819.388,149.078,297.31,373,14,901.647,236.003,261.644,404
13,847.164,307.064,157.1,383,13,837.953,164.528,291.996,381.429
14,872.722,157.421,326.301,389.0,14,812.369,145.056,296.0,371.313
14,772.044,143.468,276.576,352,13,862.312,156,310.832,395.48
14,811.869,86.31,311.102,414.457,14,787.987,73,297.45,417.537
13,840.611,311.789,151.822,377,13,814.189,139.503,294.367,380.319
14,800.516,150.159,222.913,427.444,14,793.68,148,353.78,291.9
14,812.778,276.832,217.176,318.77,14,842.882,160.0,281.596,401.286
14,867.255,214.0,325.963,327.292,14,830.525,158.424,297.512,374.589
