MatchID,Home_team,Away_team,Score_home,Score_away
14410,Arsenal,Everton,3,1
14411,Burnley,West Ham,1,2
14412,Chelsea,Sunderland,5,1
14413,Hull,Spurs,1,7
14414,Leicester,Bournemouth,1,1
14415,Liverpool,Middlesbrough,3,0
14416,Man Utd,Crystal Palace,2,0
14417,Southampton,Stoke,0,1
14418,Swansea,West Brom,2,1
14419,Watford,Man City,0,5
14375,Leicester,Spurs,1,6
14319,Southampton,Man Utd,0,0
14370,Arsenal,Sunderland,2,0
14377,Man City,West Brom,3,1
14313,Chelsea,Watford,4,3
14401,Crystal Palace,Hull,4,0
14409,West Ham,Liverpool,0,4
14407,Spurs,Man Utd,2,1
14403,Man City,Leicester,2,1
14400,Bournemouth,Burnley,2,1
14404,Middlesbrough,Southampton,1,2
14406,Sunderland,Swansea,0,2
14405,Stoke,Arsenal,1,4
14402,Everton,Watford,1,0
14408,West Brom,Chelsea,0,1
14296,Southampton,Arsenal,0,2
14393,Chelsea,Middlesbrough,3,0
14396,Liverpool,Southampton,0,0
14390,Arsenal,Man Utd,2,0
14397,Man City,Crystal Palace,5,0
14391,Bournemouth,Stoke,2,2
14392,Burnley,West Brom,2,2
14394,Hull,Sunderland,0,2
14395,Leicester,Watford,3,0
14398,Swansea,Everton,1,0
14399,West Ham,Spurs,1,0
14388,Watford,Liverpool,0,1
14381,Everton,Chelsea,0,3
14383,Middlesbrough,Man City,2,2
14387,Spurs,Arsenal,2,0
14382,Man Utd,Swansea,1,1
14384,Southampton,Hull,0,0
14385,Stoke,West Ham,0,0
14386,Sunderland,Bournemouth,0,1
14389,West Brom,Leicester,0,1
14380,Crystal Palace,Burnley,0,2
14295,Man City,Man Utd,0,0
14310,Arsenal,Leicester,1,0
14318,Middlesbrough,Sunderland,1,0
14314,Crystal Palace,Spurs,0,1
14373,Chelsea,Southampton,4,2
14372,Burnley,Man Utd,0,2
14376,Liverpool,Crystal Palace,1,2
14371,Bournemouth,Middlesbrough,4,0
14374,Hull,Watford,2,0
14378,Swansea,Stoke,2,0
14379,West Ham,Everton,0,0
14363,Middlesbrough,Arsenal,1,2
14369,West Brom,Liverpool,0,1
14362,Man Utd,Chelsea,2,0
14367,Spurs,Bournemouth,4,0
14360,Crystal Palace,Leicester,2,2
14361,Everton,Burnley,3,1
14365,Stoke,Hull,3,1
14366,Sunderland,West Ham,2,2
14368,Watford,Swansea,1,0
14364,Southampton,Man City,0,3
14351,Crystal Palace,Arsenal,3,0
14356,Sunderland,Man Utd,0,3
14352,Everton,Leicester,4,2
14357,Spurs,Watford,4,0
14353,Man City,Hull,3,1
14354,Middlesbrough,Burnley,0,0
14355,Stoke,Liverpool,1,2
14358,West Brom,Southampton,0,1
14359,West Ham,Swansea,1,0
14350,Bournemouth,Chelsea,1,3
14340,Arsenal,West Ham,3,0
14347,Chelsea,Man City,2,1
14348,Liverpool,Bournemouth,2,2
14342,Hull,Middlesbrough,4,2
14349,Southampton,Crystal Palace,3,1
14345,Swansea,Spurs,1,3
14341,Burnley,Stoke,1,0
14343,Leicester,Sunderland,2,0
14346,Watford,West Brom,2,0
14344,Man Utd,Everton,1,1
14338,Swansea,Middlesbrough,0,0
14330,Arsenal,Man City,2,2
14335,Liverpool,Everton,3,1
14331,Burnley,Spurs,0,2
14332,Chelsea,Crystal Palace,1,2
14333,Hull,West Ham,2,1
14334,Leicester,Stoke,2,0
14336,Man Utd,West Brom,0,0
14339,Watford,Sunderland,1,0
14337,Southampton,Bournemouth,0,0
14324,Middlesbrough,Man Utd,1,3
14327,Spurs,Southampton,2,1
14323,Man City,Liverpool,1,1
14328,West Brom,Arsenal,3,1
14321,Crystal Palace,Watford,1,0
14322,Everton,Hull,4,0
14325,Stoke,Chelsea,1,2
14326,Sunderland,Burnley,0,0
14329,West Ham,Leicester,2,3
14320,Bournemouth,Swansea,2,0
14051,Liverpool,Burnley,2,1
14311,Bournemouth,West Ham,3,2
14315,Everton,West Brom,3,0
14316,Hull,Swansea,2,1
14317,Man City,Stoke,0,0
14309,West Ham,Chelsea,1,2
14306,Spurs,Everton,3,2
14304,Sunderland,Man City,0,2
14300,Leicester,Hull,3,1
14303,Stoke,Middlesbrough,2,0
14305,Swansea,Burnley,3,2
14307,Watford,Southampton,3,4
14301,Liverpool,Arsenal,3,1
14302,Man Utd,Bournemouth,1,1
14308,West Brom,Crystal Palace,0,2
14294,Leicester,Liverpool,3,1
14297,Spurs,Stoke,4,0
14290,Chelsea,Swansea,3,1
14291,Crystal Palace,Middlesbrough,1,0
14292,Everton,Sunderland,2,0
14293,Hull,Burnley,1,1
14299,West Brom,Bournemouth,2,1
14298,Watford,West Ham,1,1
14281,Bournemouth,Man City,0,2
14282,Burnley,Chelsea,1,1
14288,Swansea,Leicester,2,0
14280,Arsenal,Hull,2,0
14284,Man Utd,Watford,2,0
14285,Middlesbrough,Everton,0,0
14286,Stoke,Crystal Palace,1,0
14287,Sunderland,Southampton,0,4
14289,West Ham,West Brom,2,2
14283,Liverpool,Spurs,2,0
14275,Man City,Swansea,2,1
14274,Leicester,Man Utd,0,3
14270,Chelsea,Arsenal,3,1
14271,Crystal Palace,Sunderland,0,4
14272,Everton,Bournemouth,6,3
14273,Hull,Liverpool,2,0
14276,Southampton,West Ham,1,3
14278,Watford,Burnley,2,1
14279,West Brom,Stoke,1,0
14277,Spurs,Middlesbrough,1,0
14267,West Ham,Man City,0,4
14263,Man Utd,Hull,0,0
14269,Stoke,Everton,1,1
14261,Bournemouth,Crystal Palace,0,2
14260,Arsenal,Watford,1,2
14262,Burnley,Leicester,1,0
14264,Middlesbrough,West Brom,1,1
14265,Sunderland,Spurs,0,0
14266,Swansea,Southampton,2,1
14268,Liverpool,Chelsea,1,1
14257,Southampton,Leicester,3,0
14250,Arsenal,Burnley,2,1
14252,Chelsea,Hull,2,0
14254,Liverpool,Swansea,2,3
14251,Bournemouth,Watford,2,2
14253,Crystal Palace,Everton,0,1
14256,Middlesbrough,West Ham,1,3
14258,Stoke,Man Utd,1,1
14259,West Brom,Sunderland,2,0
14255,Man City,Spurs,2,2
14241,Everton,Man City,4,0
14244,Man Utd,Liverpool,1,1
14247,Spurs,West Brom,4,0
14240,Burnley,Southampton,1,0
14242,Hull,Bournemouth,3,1
14245,Sunderland,Stoke,1,3
14246,Swansea,Arsenal,0,4
14248,Watford,Middlesbrough,0,0
14249,West Ham,Crystal Palace,3,0
14243,Leicester,Chelsea,0,3
14237,Spurs,Chelsea,2,0
14230,Bournemouth,Arsenal,3,3
14231,Crystal Palace,Swansea,1,2
14235,Stoke,Watford,2,0
14234,Middlesbrough,Leicester,0,0
14232,Everton,Southampton,3,0
14233,Man City,Burnley,2,1
14236,Sunderland,Liverpool,2,2
14238,West Brom,Hull,3,1
