MatchID,Home_team,Away_team,Score_home,Score_away,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away
9981,Arsenal,West Brom,4,1,63.7,36.3,13.0,5.0,24.0,14.0,808.0,526.0,637.0,359.0,15.0,20.0,13.0,14.0,7.0,3.0,1.0,3.0,1.0,0.0,6.0,7.0,0.0,0.0
9982,Aston Villa,Burnley,0,1,63.3,36.7,5.0,3.0,17.0,6.0,745.0,486.0,530.0,319.0,9.0,16.0,32.0,32.0,7.0,2.0,1.0,1.0,1.0,2.0,11.0,6.0,0.0,0.0
9983,Chelsea,Sunderland,3,1,64.6,35.4,8.0,9.0,24.0,17.0,803.0,508.0,617.0,342.0,9.0,16.0,9.0,23.0,11.0,3.0,1.0,1.0,2.0,1.0,12.0,8.0,0.0,0.0
9984,Crystal Palace,Swansea,1,0,47.4,52.6,7.0,2.0,13.0,5.0,566.0,616.0,342.0,389.0,20.0,23.0,23.0,33.0,7.0,3.0,2.0,0.0,3.0,0.0,22.0,13.0,0.0,0.0
9985,Everton,Spurs,0,1,40.4,59.6,1.0,3.0,9.0,16.0,588.0,826.0,409.0,624.0,15.0,15.0,20.0,21.0,3.0,5.0,2.0,4.0,1.0,2.0,12.0,8.0,0.0,0.0
9986,Hull,Man Utd,0,0,40.9,59.1,6.0,1.0,16.0,7.0,518.0,699.0,336.0,525.0,17.0,17.0,9.0,39.0,8.0,1.0,6.0,0.0,2.0,2.0,12.0,15.0,0.0,1.0
9987,Leicester,QPR,5,1,45.7,54.3,7.0,2.0,22.0,18.0,565.0,628.0,350.0,422.0,16.0,18.0,25.0,25.0,5.0,6.0,3.0,1.0,0.0,0.0,7.0,6.0,0.0,0.0
9988,Man City,Southampton,2,0,54.5,45.5,6.0,4.0,15.0,13.0,670.0,602.0,475.0,393.0,16.0,21.0,29.0,16.0,8.0,4.0,0.0,7.0,1.0,1.0,13.0,8.0,0.0,0.0
9989,Newcastle,West Ham,2,0,40.8,59.2,4.0,1.0,17.0,4.0,538.0,687.0,323.0,486.0,25.0,17.0,15.0,31.0,2.0,3.0,1.0,3.0,2.0,1.0,9.0,9.0,0.0,0.0
9990,Stoke,Liverpool,6,1,45.5,54.5,9.0,4.0,15.0,13.0,637.0,689.0,431.0,514.0,18.0,20.0,23.0,17.0,3.0,9.0,1.0,1.0,4.0,2.0,13.0,4.0,0.0,0.0
