MatchID,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away
9891,29.8,70.2,4,5,10,22,516,911,290,686,13,23,58,28,2,6,2,0,2,1,6,9,,
9889,37.5,62.5,6,6,17,13,498,714,266,454,27,24,39,47,3,5,3,3,1,2,15,12,,
9883,69.5,30.5,9,2,22,6,906,513,700,311,18,18,23,32,10,3,4,3,0,1,11,3,,
9884,32.4,67.6,2,5,9,11,467,789,257,554,30,15,24,38,4,1,1,6,1,2,6,14,,
9885,43.2,56.8,3,9,10,20,620,811,386,520,18,20,22,69,1,6,5,2,2,1,10,8,,
9886,43.7,56.3,3,5,11,10,602,709,365,472,26,16,35,31,5,6,0,1,2,2,11,14,,
9887,61,39,7,5,20,10,839,622,631,408,20,16,21,42,6,4,2,6,1,0,14,7,,
9888,44.9,55.1,5,3,18,12,564,649,331,429,15,16,49,68,5,4,4,1,3,4,10,10,,
9882,63.1,36.9,8,1,20,9,891,580,677,387,9,27,31,31,6,5,0,1,0,1,8,14,,
9879,58.2,41.8,8,1,16,3,701,534,506,348,14,15,46,28,0,3,3,2,2,4,15,13,,
9880,41.5,58.5,5,3,14,9,518,665,317,475,17,14,29,29,6,4,2,1,2,6,9,15,,
9881,62.2,37.8,3,3,23,9,752,550,491,297,25,23,29,47,10,2,,,0,2,11,10,,
9878,48,52,5,1,11,8,673,707,481,524,24,22,26,15,3,0,3,6,1,3,8,16,,
9877,47.2,52.8,4,2,17,8,633,658,398,444,27,14,45,21,8,9,2,1,2,0,12,5,,
9876,66.4,33.6,5,5,22,12,631,436,428,215,15,23,29,54,11,7,0,6,2,2,12,19,0,1
9871,46.5,53.5,6,2,13,9,567,637,356,423,18,20,30,33,6,4,2,2,,,14,8,,
9872,73.4,26.6,10,3,30,5,830,416,625,235,16,22,9,33,13,1,1,2,1,1,6,11,0,1
9873,49.5,50.5,5,3,14,14,595,571,354,365,16,17,43,35,9,5,0,3,1,5,6,16,,
9874,57.9,42.1,2,0,17,1,667,499,476,357,10,24,23,21,5,2,1,0,2,2,9,10,,
9875,35.7,64.3,3,2,7,12,487,716,302,541,13,20,28,11,2,3,2,2,2,1,10,17,,
9870,64.8,35.2,8,5,27,12,758,514,519,268,28,24,24,48,7,9,2,4,0,2,6,12,,
9868,58,42,3,4,18,15,760,583,546,388,21,20,35,19,4,7,1,1,0,1,7,6,,
9869,59.7,40.3,5,4,13,6,736,569,543,377,16,18,4,36,6,1,1,2,2,3,11,14,,
9861,52.2,47.8,2,6,3,11,558,558,393,365,11,11,22,45,11,3,1,5,1,3,11,14,1,0
9862,61,39,5,5,14,10,815,590,585,371,28,22,44,36,7,7,3,2,1,2,9,9,1,0
9863,52.9,47.1,3,4,22,12,636,655,366,365,21,21,20,76,10,1,3,3,1,3,15,14,,
9864,54.3,45.7,6,3,16,8,586,527,388,324,18,12,42,32,5,7,8,3,0,4,18,16,0,1
9866,61.9,38.1,2,1,13,5,662,491,456,278,15,21,25,40,11,2,3,2,1,2,11,12,,
9867,36,64,6,3,11,18,522,789,333,585,12,10,32,25,4,10,3,1,2,4,6,15,,
9865,56.9,43.1,9,1,16,8,785,640,604,448,28,21,22,17,7,3,1,2,3,2,9,8,,
9855,56.1,43.9,7,4,21,7,709,609,505,417,11,24,12,47,10,2,2,1,3,3,8,13,0,1
9857,57.3,42.7,7,3,11,13,729,569,511,369,15,19,48,35,5,8,2,0,4,3,15,8,,
9858,66.8,33.2,7,1,21,4,706,450,519,257,13,17,13,34,8,2,3,0,2,1,12,11,0,1
9859,50.9,49.1,5,8,16,14,665,646,454,451,11,22,22,25,3,2,3,4,1,2,6,11,,
9856,53.5,46.5,3,1,7,5,647,586,417,369,27,18,30,38,5,2,6,0,1,2,10,11,,
9860,35.6,64.4,4,3,12,10,484,738,299,552,21,12,28,24,5,4,0,1,2,1,11,12,,
9851,57.1,42.9,7,4,17,11,767,604,564,405,15,22,36,12,6,6,1,2,2,2,13,14,,
9852,37.8,62.2,4,4,10,11,503,671,303,496,14,14,49,18,3,7,1,1,1,2,16,11,,
9854,52.7,47.3,6,4,18,19,692,659,465,435,18,28,11,36,8,4,2,2,2,3,8,12,,
9853,49.4,50.6,7,5,16,14,599,603,406,411,16,24,21,22,5,7,1,1,3,6,13,17,,
9848,56,44,5,5,12,12,709,567,461,360,16,12,62,41,5,6,3,2,0,4,10,15,,
9849,41.9,58.1,3,3,9,7,539,646,318,440,12,20,43,26,5,8,2,1,2,4,14,17,,
9850,41.2,58.8,6,6,13,18,520,647,285,414,18,20,49,48,9,9,3,2,2,2,7,13,0,1
9847,56,44,8,3,23,7,722,619,482,386,21,20,30,39,10,3,6,3,3,5,8,12,,
9841,51,49,1,5,8,12,698,668,500,501,13,16,30,35,7,7,2,4,3,2,8,7,,
9843,62.2,37.8,5,2,19,14,717,550,486,295,17,24,17,68,8,6,0,4,4,1,15,6,,
9844,73.6,26.4,5,3,18,7,892,452,690,253,11,20,17,55,13,1,3,1,2,4,9,8,,
9845,45.9,54.1,3,5,12,16,609,671,382,451,20,21,42,39,3,4,2,3,2,2,13,16,,
9846,59.6,40.4,7,1,16,4,716,535,526,369,16,15,13,24,7,1,1,2,3,4,11,13,,
9842,45.6,54.4,1,6,6,17,667,741,461,552,26,20,29,22,3,6,5,2,4,1,11,7,,
9839,48,52,8,2,13,9,706,719,508,549,16,18,25,18,7,7,3,0,0,2,6,10,,
9840,63.2,36.8,6,1,15,6,841,607,648,402,13,13,6,45,9,0,0,3,1,1,11,9,1,0
9833,52.7,47.3,8,5,13,12,685,689,488,449,26,19,17,39,3,3,4,0,4,1,15,13,,
9832,54.1,45.9,3,2,13,14,676,634,441,390,21,24,28,50,6,1,,,0,3,12,14,,
9834,66.1,33.9,7,2,21,7,779,483,542,268,26,23,44,25,5,7,1,1,1,1,12,12,,
9835,71.4,28.6,5,1,12,4,891,451,679,261,14,27,43,20,4,3,3,1,0,1,8,12,,
9836,51.5,48.5,3,4,15,14,587,547,368,352,22,23,29,36,3,5,5,2,2,2,11,12,,
9837,49.7,50.3,3,4,8,13,629,644,425,420,16,21,34,36,6,3,3,3,3,1,12,12,,
9838,37.2,62.8,4,4,13,14,531,815,346,615,27,16,12,31,6,3,2,1,2,1,8,13,,
9831,42.8,57.2,2,5,3,9,616,773,416,544,29,27,21,19,1,8,2,3,0,2,12,14,,
9830,68.8,31.2,4,0,17,5,869,500,643,301,12,25,30,53,8,1,4,3,3,2,11,12,,
9829,54.1,45.9,6,3,17,9,739,649,502,430,18,20,30,53,4,7,1,2,1,3,5,14,,
9828,64.7,35.3,4,3,12,9,858,645,634,360,28,22,12,50,16,3,2,0,3,3,12,5,,
9821,48.5,51.5,4,5,15,12,628,685,421,465,20,21,15,42,9,5,1,5,1,1,13,11,,
9822,50.8,49.2,4,4,8,11,601,600,376,361,26,9,46,64,5,7,0,1,1,3,10,20,,
9823,43.2,56.8,3,3,7,13,542,703,336,465,27,17,35,43,6,5,0,3,1,0,9,6,,
9825,38.3,61.7,4,7,18,12,580,815,358,595,20,19,41,41,3,3,1,2,3,2,12,10,,
9826,45.4,54.6,0,11,11,21,675,750,496,596,21,12,29,10,1,2,0,3,,,9,13,,
9827,64.8,35.2,7,4,26,8,764,515,567,311,21,13,16,42,6,6,3,4,1,2,14,8,,
9824,58,42,3,3,16,5,786,634,543,406,24,37,17,33,9,0,1,3,0,2,9,8,,
9819,53.8,46.2,6,2,14,7,713,621,496,427,22,25,21,22,9,1,4,2,0,3,11,11,,
9820,60.5,39.5,0,1,10,9,770,556,568,372,18,13,26,32,3,5,2,2,2,3,9,10,,
9816,47.4,52.6,1,4,5,21,631,702,447,508,13,26,14,28,6,6,2,0,1,4,12,11,1,0
9811,44.8,55.2,7,7,18,17,517,621,314,392,15,15,27,44,10,6,1,2,2,2,14,9,,
9812,63,37,5,5,9,11,812,547,602,343,24,26,29,20,7,4,7,0,2,3,13,13,,
9814,38.2,61.8,4,2,11,18,551,741,330,542,16,26,37,25,4,9,3,1,1,2,9,10,,
9815,37.6,62.4,3,1,11,12,533,762,308,527,21,20,36,37,6,6,2,6,1,1,18,6,1,1
9817,60.8,39.2,3,5,19,11,822,582,628,388,13,18,35,25,4,5,2,1,0,1,9,7,,
9818,51.5,48.5,3,2,9,12,665,644,494,455,16,15,20,39,5,2,2,2,1,0,5,13,,
9813,41.6,58.4,7,5,21,9,607,745,371,535,30,18,38,31,4,6,4,1,5,3,9,14,,
9808,34.1,65.9,2,2,9,6,447,726,250,507,24,12,25,48,11,7,2,2,,,8,12,,
9801,69.2,30.8,3,0,14,6,784,462,601,271,25,22,14,37,5,2,1,3,1,1,11,12,,
9802,44.5,55.5,5,3,14,9,554,640,331,424,30,12,44,31,4,8,2,1,3,3,16,15,0,1
9803,58.8,41.2,6,3,18,16,687,541,481,332,22,19,37,21,4,5,2,1,2,2,13,10,,
9804,63.8,36.2,12,4,32,4,853,554,655,373,15,20,23,16,10,4,1,3,2,3,14,7,,
9805,51.5,48.5,4,4,10,15,640,609,408,392,18,25,47,47,5,5,,,2,4,12,13,,
9806,41.4,58.6,6,6,24,25,572,767,365,512,18,12,28,43,4,9,3,3,4,0,22,5,0,1
9807,41.5,58.5,6,6,13,11,579,771,395,557,21,14,35,11,2,7,1,1,2,1,14,7,,
9810,45.8,54.2,3,3,8,14,623,660,398,487,18,17,41,27,0,1,6,0,1,0,6,13,,
9809,46.2,53.8,8,7,11,19,655,715,425,499,30,29,33,14,5,3,1,0,3,1,14,10,,
9800,43.5,56.5,11,4,21,11,658,803,473,612,21,9,21,20,6,3,2,1,1,0,8,5,,
9798,48.4,51.6,4,5,9,9,614,629,374,397,26,27,27,35,3,6,1,6,2,4,11,19,,
9796,39.3,60.7,1,1,9,7,581,792,380,568,24,15,41,13,4,6,1,3,2,2,23,14,1,0
9791,48.1,51.9,2,3,14,14,674,714,466,510,23,11,43,27,4,4,0,4,1,4,4,11,1,0
9792,62,38,5,2,18,4,818,595,577,367,23,25,34,46,7,1,2,1,0,1,12,12,1,1
9793,62.3,37.7,6,3,17,12,760,569,567,348,21,12,28,45,10,3,3,3,4,1,18,9,,
9795,53.9,46.1,3,3,11,10,619,586,380,339,29,19,31,63,9,4,1,0,2,1,11,17,,
9797,50.6,49.4,3,4,13,15,602,591,403,396,14,14,35,16,5,3,4,4,0,2,11,14,,
9799,57.8,42.2,4,7,14,21,621,547,385,295,18,25,37,54,7,8,2,1,3,3,12,13,,
9794,53,47,6,2,13,9,636,608,456,415,20,13,16,43,8,3,2,2,2,2,13,8,,
9783,64.7,35.3,9,0,28,6,792,508,577,300,21,15,19,31,8,6,1,2,0,3,8,14,,
9782,47.6,52.4,0,3,16,10,683,754,451,529,15,27,29,56,8,2,0,4,0,1,7,5,,
9784,42.9,57.1,4,6,12,13,569,738,374,520,13,23,20,47,8,4,2,2,1,0,15,10,,
9785,61.9,38.1,5,2,16,12,756,564,548,333,14,20,22,53,9,3,3,3,2,3,9,15,,
9786,49.6,50.4,6,3,22,8,645,681,419,457,21,20,30,44,11,1,0,3,1,2,10,14,,
9787,61.9,38.1,4,4,9,8,741,524,570,346,18,13,23,23,4,5,4,1,1,2,16,9,,
9788,47.6,52.4,3,5,12,13,622,719,446,500,17,14,19,41,10,4,,,4,2,12,6,,
9789,43.4,56.6,2,3,7,11,616,773,462,602,9,20,26,22,4,0,3,2,1,4,17,12,,
9790,47.9,52.1,6,5,18,9,660,712,459,513,16,21,17,25,10,6,4,4,0,1,5,9,,
9781,55.9,44.1,5,2,15,16,750,607,539,422,15,26,19,20,6,2,3,0,1,4,6,15,1,0
9780,50.9,49.1,2,6,13,15,673,695,441,451,17,37,20,38,6,5,1,2,3,0,11,4,,
9779,51.8,48.2,7,3,15,16,606,584,400,381,15,29,16,21,7,1,1,4,4,4,15,15,,
9778,63.5,36.5,10,3,27,7,835,570,610,345,32,25,23,21,10,6,0,1,0,3,6,14,1,0
9773,72.5,27.5,3,1,15,6,921,459,740,273,18,21,30,20,8,6,3,1,2,1,17,5,,
9771,35.3,64.7,4,9,10,16,496,751,329,588,9,10,32,9,3,9,2,2,1,1,9,10,1,0
9772,56.6,43.4,3,3,11,13,685,613,484,369,20,16,12,67,4,5,3,4,2,2,14,16,,
9774,43.4,56.6,7,6,17,16,565,643,337,434,9,13,64,30,5,11,4,1,1,0,16,8,,
9775,43.8,56.2,3,4,11,13,581,704,373,481,38,15,27,21,4,6,4,2,1,1,11,10,,
9776,65.2,34.8,6,5,23,9,813,517,613,316,21,12,25,31,9,6,2,6,1,0,9,8,,
9777,47.8,52.2,2,4,10,10,593,602,347,382,16,18,52,42,9,4,3,1,0,3,8,17,,
9770,53.5,46.5,5,4,13,17,671,610,464,391,31,21,35,22,1,8,4,4,1,1,11,12,,
9768,54.7,45.3,6,9,11,19,721,637,514,416,35,18,20,21,2,7,1,2,4,3,13,14,,
9769,53.5,46.5,3,4,15,10,724,643,471,422,26,26,35,33,7,9,5,0,3,4,7,17,,
9762,40.2,59.8,2,4,7,15,550,685,330,485,12,16,39,16,2,4,2,2,1,3,15,11,,
9763,59.6,40.4,3,0,12,8,731,572,538,358,18,28,19,44,5,4,0,1,3,4,13,13,0,1
9764,43.9,56.1,3,3,10,7,530,649,316,412,25,21,31,44,9,8,1,0,2,0,12,11,,
9765,42.7,57.3,1,4,7,9,569,723,358,515,15,15,15,46,8,2,2,9,0,2,15,13,,
9766,56.9,43.1,4,7,13,19,640,543,444,335,14,11,26,32,6,8,2,1,2,2,11,18,,
9767,48.6,51.4,5,2,13,7,622,644,397,439,19,27,22,33,4,2,1,2,4,2,17,12,0,1
9761,51.3,48.7,4,4,17,10,710,646,467,437,26,23,25,24,9,6,3,1,2,2,14,15,,
9760,51.9,48.1,4,2,15,3,703,670,510,478,28,27,10,33,5,1,4,1,2,1,12,9,,
9759,55.8,44.2,7,2,15,11,627,545,405,333,9,22,29,52,7,4,3,1,0,1,11,18,0,1
9758,64.8,35.2,7,4,16,10,770,484,547,284,12,22,44,24,5,5,6,1,4,4,9,14,0,1
9754,33.5,66.5,3,8,10,26,542,848,314,627,23,25,51,31,1,10,1,4,2,3,8,6,1,0
9751,49.3,50.7,2,3,12,6,672,687,481,515,17,16,21,29,3,2,2,1,1,1,10,16,,
9752,53.2,46.8,2,1,15,7,685,636,457,412,24,18,32,38,5,7,1,2,1,3,12,15,,
9755,51,49,6,3,11,15,631,596,403,378,13,18,68,41,3,11,2,2,1,1,12,12,1,0
9756,42.5,57.5,4,6,13,14,516,653,332,453,20,14,25,10,3,9,3,3,3,2,17,14,0,1
9757,67.6,32.4,3,4,14,16,839,505,605,274,29,31,43,22,2,12,1,4,1,0,11,10,,
9753,51.3,48.7,3,2,19,9,709,687,485,467,22,16,27,38,11,7,2,4,3,3,8,11,,
9747,58.6,41.4,8,1,19,6,785,597,539,382,24,22,16,40,9,4,2,1,0,2,7,14,,
9748,38.7,61.3,8,2,12,10,593,811,380,604,17,31,18,23,1,6,3,2,1,1,9,9,,
9749,57.5,42.5,5,1,13,8,745,577,526,384,16,28,31,29,6,4,1,0,1,1,8,12,,
9750,35.5,64.5,2,4,8,15,572,941,417,762,17,21,10,21,2,0,1,1,1,1,9,8,,
9741,42.2,57.8,2,4,12,11,527,658,324,444,18,18,39,33,2,5,2,2,2,2,12,12,,
9743,46.6,53.4,4,3,20,11,594,679,366,435,17,29,26,56,7,4,0,6,1,2,11,10,1,0
9744,64,36,3,4,10,5,827,539,631,351,18,25,19,28,3,2,1,0,2,4,8,13,,
9745,59,41,7,1,19,5,737,545,510,370,13,20,24,31,9,2,6,0,2,2,8,12,,
9742,46.2,53.8,5,3,17,5,602,654,341,427,15,40,30,54,8,2,3,2,2,2,16,15,,
9746,57.6,42.4,5,6,22,12,693,576,487,362,10,18,20,65,7,3,0,3,2,1,11,17,,
9739,52.1,47.9,4,6,13,15,660,636,468,441,15,19,12,31,8,6,5,0,1,2,10,13,0,1
9740,38.6,61.4,6,5,13,10,582,808,384,603,23,22,25,16,3,4,2,4,5,1,15,5,,
9737,48.4,51.6,1,5,8,17,647,727,474,507,15,10,24,35,4,4,4,1,2,1,9,10,,
9731,46.6,53.4,4,7,11,18,646,701,433,502,19,14,25,38,1,5,1,2,3,4,8,8,,
9732,47.7,52.3,3,4,16,13,651,691,444,483,21,17,36,34,5,5,0,1,0,3,11,9,,
9733,76.4,23.6,7,2,15,4,970,415,807,247,14,18,16,33,7,0,5,2,2,2,12,12,,
9734,59,41,6,5,33,19,641,514,390,268,22,15,60,50,11,5,3,6,3,2,8,17,,
9736,64.3,35.7,4,5,18,11,775,510,538,302,16,24,27,31,4,6,0,1,0,2,6,12,,
