MatchID,Home_team,Away_team,Score_home,Score_away,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away
6317,Birmingham,Blackburn,4,1,47.3,52.7,8.0,7.0,15.0,15.0,515.0,544.0,303.0,333.0,18.0,15.0,32.0,26.0,5.0,2.0,3.0,6.0,3.0,2.0,16.0,16.0,0.0,0.0
6318,Chelsea,Bolton,1,1,72.4,27.6,6.0,3.0,25.0,9.0,729.0,388.0,513.0,193.0,13.0,20.0,24.0,48.0,9.0,2.0,3.0,1.0,1.0,3.0,13.0,8.0,0.0,0.0
6319,Derby,Reading,0,4,49.4,50.6,3.0,6.0,9.0,13.0,508.0,566.0,330.0,343.0,18.0,15.0,37.0,59.0,2.0,0.0,0.0,2.0,0.0,1.0,18.0,18.0,0.0,0.0
6320,Everton,Newcastle,3,1,54.1,45.9,10.0,2.0,21.0,4.0,592.0,551.0,420.0,362.0,23.0,17.0,26.0,54.0,6.0,2.0,1.0,2.0,0.0,2.0,11.0,13.0,0.0,0.0
6321,Middlesbrough,Man City,8,1,51.5,48.5,13.0,2.0,20.0,8.0,570.0,528.0,410.0,390.0,12.0,12.0,23.0,21.0,7.0,0.0,5.0,2.0,2.0,1.0,12.0,9.0,0.0,1.0
6322,Portsmouth,Fulham,0,1,48.1,51.9,5.0,4.0,16.0,10.0,577.0,584.0,345.0,359.0,20.0,36.0,43.0,37.0,5.0,6.0,8.0,3.0,0.0,0.0,13.0,12.0,0.0,0.0
6323,Sunderland,Arsenal,0,1,47.4,52.6,3.0,4.0,13.0,12.0,614.0,669.0,441.0,507.0,23.0,16.0,15.0,26.0,3.0,4.0,3.0,2.0,1.0,1.0,16.0,13.0,0.0,0.0
6324,Spurs,Liverpool,0,2,49.9,50.1,2.0,11.0,8.0,18.0,619.0,671.0,421.0,444.0,27.0,23.0,19.0,44.0,8.0,4.0,3.0,0.0,1.0,1.0,12.0,9.0,0.0,0.0
6325,West Ham,Aston Villa,2,2,57.7,42.3,6.0,7.0,20.0,19.0,519.0,453.0,340.0,227.0,21.0,17.0,39.0,73.0,7.0,8.0,0.0,2.0,2.0,2.0,11.0,23.0,0.0,0.0
6326,Wigan,Man Utd,0,2,37.6,62.4,4.0,6.0,15.0,13.0,492.0,699.0,269.0,457.0,27.0,29.0,36.0,59.0,4.0,11.0,2.0,0.0,3.0,2.0,10.0,6.0,0.0,0.0
6316,Newcastle,Chelsea,0,2,42.2,57.8,3.0,5.0,15.0,19.0,628.0,783.0,404.0,559.0,25.0,28.0,38.0,24.0,1.0,6.0,2.0,0.0,2.0,2.0,13.0,15.0,0.0,0.0
6314,Arsenal,Everton,1,0,52.6,47.4,2.0,4.0,12.0,11.0,782.0,699.0,541.0,494.0,24.0,28.0,34.0,26.0,8.0,3.0,1.0,2.0,0.0,1.0,10.0,6.0,0.0,0.0
6315,Liverpool,Man City,1,0,53.1,46.9,8.0,2.0,25.0,5.0,715.0,639.0,440.0,394.0,39.0,32.0,29.0,40.0,12.0,5.0,5.0,1.0,0.0,0.0,10.0,5.0,0.0,0.0
6311,Man Utd,West Ham,4,1,49.8,50.2,4.0,4.0,8.0,10.0,614.0,617.0,436.0,442.0,23.0,21.0,32.0,18.0,4.0,2.0,1.0,2.0,1.0,2.0,17.0,18.0,1.0,0.0
6307,Aston Villa,Wigan,0,2,56.6,43.4,4.0,4.0,14.0,10.0,625.0,546.0,399.0,313.0,17.0,31.0,19.0,63.0,8.0,2.0,2.0,0.0,0.0,1.0,6.0,8.0,0.0,0.0
6308,Blackburn,Derby,3,1,58.7,41.3,10.0,2.0,25.0,6.0,578.0,463.0,336.0,232.0,12.0,28.0,57.0,51.0,9.0,1.0,1.0,2.0,0.0,0.0,13.0,20.0,0.0,0.0
6310,Fulham,Birmingham,2,0,62.9,37.1,6.0,0.0,13.0,2.0,678.0,473.0,425.0,244.0,26.0,14.0,54.0,57.0,2.0,8.0,7.0,2.0,2.0,5.0,12.0,15.0,0.0,0.0
6312,Middlesbrough,Portsmouth,2,0,46.7,53.3,4.0,2.0,11.0,15.0,539.0,623.0,324.0,384.0,21.0,27.0,29.0,47.0,7.0,5.0,4.0,1.0,1.0,1.0,17.0,12.0,0.0,0.0
