MatchID,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away
9601,36.8,63.2,3,7,10,28,536,801,317,568,20,21,30,18,3,8,1,2,1,2,7,9,,
9602,66.1,33.9,5,6,15,15,717,463,496,249,21,21,33,34,6,4,1,1,3,1,11,15,,
9603,43,57,3,4,12,11,627,790,459,623,16,13,26,20,6,4,2,2,0,1,8,8,,
9604,66.2,33.8,5,2,13,8,851,515,673,333,15,19,24,26,6,2,3,2,1,3,8,16,0,2
9605,68.1,31.9,7,0,28,3,772,431,585,259,17,12,15,34,12,1,2,1,2,2,7,9,,
9606,37.7,62.3,5,8,11,14,575,859,405,680,13,18,20,23,4,4,3,1,1,0,6,5,,
9607,58.5,41.5,6,2,15,9,687,569,517,369,14,18,16,35,6,2,0,6,3,2,16,5,,
9608,53.3,46.7,4,4,20,8,598,548,401,344,16,23,25,32,6,3,,,2,3,14,15,,
9609,54.7,45.3,6,1,12,4,739,639,556,461,17,17,18,20,5,1,7,0,1,0,11,11,,
9610,43,57,4,4,18,14,549,698,359,496,17,18,17,30,11,6,1,3,,,4,7,,
9599,73.3,26.7,9,0,18,5,910,427,739,257,10,16,20,36,7,2,3,0,1,2,8,9,,
9600,48.3,51.7,4,3,10,13,617,647,435,467,15,11,19,16,5,0,0,1,,,14,12,,
9598,55.3,44.7,7,2,18,2,799,657,637,511,12,20,22,13,8,0,0,1,1,1,13,9,,
9597,34.9,65.1,6,8,10,26,517,799,295,608,19,16,21,28,7,7,0,3,2,3,7,12,,
9595,60.3,39.7,4,1,15,11,800,591,592,386,19,13,39,29,9,10,0,2,2,2,9,6,,
9596,71.3,28.7,4,3,23,6,878,440,650,259,11,22,27,46,5,2,4,1,1,3,9,17,,
