MatchID,Home_team,Away_team,Score_home,Score_away,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away
5937,Blackburn,Reading,3,3,54.0,46.0,6.0,4.0,15.0,11.0,553.0,464.0,356.0,287.0,22.0,13.0,33.0,19.0,5.0,10.0,5.0,3.0,2.0,0.0,18.0,7.0,0.0,0.0
5938,Bolton,Aston Villa,2,2,47.1,52.9,2.0,2.0,11.0,7.0,457.0,493.0,318.0,343.0,24.0,15.0,23.0,20.0,7.0,6.0,0.0,2.0,2.0,1.0,10.0,11.0,0.0,0.0
5939,Chelsea,Everton,1,1,59.3,40.7,7.0,6.0,20.0,11.0,615.0,471.0,425.0,305.0,23.0,22.0,10.0,28.0,10.0,2.0,6.0,2.0,2.0,1.0,13.0,7.0,0.0,0.0
5940,Liverpool,Charlton,2,2,61.6,38.4,5.0,4.0,23.0,9.0,632.0,420.0,453.0,271.0,20.0,14.0,22.0,29.0,9.0,2.0,6.0,4.0,0.0,0.0,5.0,13.0,0.0,0.0
5941,Man Utd,West Ham,0,1,65.3,34.7,7.0,2.0,30.0,8.0,825.0,506.0,619.0,333.0,28.0,26.0,18.0,47.0,14.0,3.0,0.0,1.0,0.0,2.0,13.0,12.0,0.0,0.0
5942,Middlesbrough,Fulham,3,1,56.9,43.1,5.0,2.0,21.0,8.0,556.0,399.0,384.0,281.0,11.0,18.0,14.0,20.0,10.0,3.0,4.0,0.0,1.0,0.0,11.0,13.0,0.0,0.0
5943,Portsmouth,Arsenal,0,0,36.5,63.5,4.0,5.0,12.0,13.0,378.0,610.0,230.0,413.0,22.0,24.0,21.0,28.0,2.0,6.0,6.0,7.0,0.0,0.0,19.0,16.0,0.0,0.0
5944,Sheffield Utd,Wigan,1,2,58.1,41.9,2.0,4.0,14.0,11.0,529.0,470.0,341.0,257.0,10.0,33.0,19.0,82.0,10.0,3.0,3.0,0.0,3.0,4.0,13.0,21.0,0.0,1.0
5945,Spurs,Man City,2,1,50.2,49.8,4.0,3.0,9.0,10.0,647.0,609.0,472.0,460.0,28.0,24.0,34.0,22.0,6.0,6.0,5.0,0.0,1.0,1.0,11.0,13.0,0.0,0.0
5946,Watford,Newcastle,1,1,40.3,59.7,1.0,1.0,12.0,3.0,408.0,565.0,287.0,427.0,10.0,17.0,8.0,13.0,8.0,5.0,4.0,1.0,2.0,4.0,17.0,10.0,0.0,0.0
5936,Spurs,Blackburn,1,1,58.8,41.2,5.0,2.0,16.0,10.0,701.0,510.0,493.0,333.0,33.0,29.0,23.0,26.0,6.0,6.0,6.0,2.0,0.0,2.0,6.0,18.0,0.0,1.0
5935,Chelsea,Man Utd,0,0,59.7,40.3,7.0,1.0,23.0,7.0,682.0,488.0,515.0,345.0,22.0,22.0,13.0,32.0,8.0,1.0,3.0,1.0,3.0,4.0,18.0,21.0,0.0,0.0
5934,Charlton,Spurs,0,2,49.4,50.6,2.0,4.0,9.0,10.0,668.0,711.0,467.0,503.0,20.0,23.0,23.0,77.0,11.0,5.0,4.0,5.0,0.0,0.0,9.0,5.0,0.0,0.0
5933,Arsenal,Chelsea,1,1,52.8,47.2,3.0,3.0,14.0,10.0,636.0,578.0,453.0,405.0,33.0,23.0,29.0,16.0,3.0,7.0,3.0,10.0,1.0,2.0,19.0,13.0,0.0,1.0
5928,Man City,Man Utd,0,1,40.3,59.7,3.0,2.0,8.0,8.0,526.0,676.0,343.0,515.0,40.0,18.0,27.0,28.0,5.0,3.0,2.0,4.0,2.0,2.0,13.0,11.0,0.0,0.0
5926,Everton,Portsmouth,3,0,50.0,50.0,6.0,4.0,16.0,13.0,471.0,451.0,302.0,300.0,19.0,17.0,29.0,31.0,9.0,8.0,3.0,1.0,3.0,3.0,11.0,20.0,0.0,0.0
5927,Fulham,Liverpool,1,0,38.2,61.8,3.0,4.0,9.0,12.0,370.0,593.0,255.0,409.0,19.0,20.0,9.0,29.0,4.0,14.0,6.0,5.0,1.0,2.0,18.0,15.0,1.0,0.0
5929,Newcastle,Blackburn,0,2,61.4,38.6,6.0,5.0,15.0,10.0,623.0,439.0,442.0,267.0,22.0,33.0,21.0,30.0,5.0,2.0,3.0,4.0,1.0,3.0,14.0,18.0,0.0,0.0
5930,Reading,Watford,0,2,55.3,44.7,4.0,3.0,17.0,5.0,492.0,388.0,310.0,267.0,15.0,18.0,15.0,23.0,14.0,2.0,2.0,2.0,0.0,2.0,12.0,17.0,0.0,0.0
5931,West Ham,Bolton,3,1,48.4,51.6,8.0,2.0,11.0,12.0,436.0,415.0,259.0,281.0,22.0,17.0,33.0,21.0,5.0,3.0,7.0,1.0,2.0,5.0,22.0,24.0,0.0,0.0
5932,Wigan,Middlesbrough,0,1,54.4,45.6,3.0,3.0,13.0,7.0,452.0,426.0,318.0,272.0,14.0,25.0,14.0,55.0,5.0,3.0,2.0,0.0,3.0,0.0,17.0,11.0,0.0,0.0
5925,Aston Villa,Sheffield Utd,3,0,59.0,41.0,8.0,0.0,24.0,11.0,568.0,453.0,384.0,267.0,13.0,27.0,21.0,37.0,13.0,5.0,0.0,0.0,2.0,2.0,16.0,14.0,0.0,0.0
5924,Reading,Newcastle,1,0,39.6,60.4,2.0,3.0,14.0,18.0,478.0,660.0,281.0,449.0,30.0,25.0,30.0,32.0,8.0,10.0,1.0,7.0,2.0,0.0,13.0,12.0,0.0,0.0
5923,Arsenal,Fulham,3,1,57.5,42.5,8.0,3.0,15.0,15.0,674.0,504.0,477.0,343.0,26.0,29.0,41.0,16.0,7.0,6.0,5.0,2.0,2.0,4.0,6.0,12.0,0.0,0.0
5916,Chelsea,Bolton,2,2,63.4,36.6,3.0,3.0,18.0,12.0,669.0,461.0,488.0,270.0,23.0,23.0,22.0,37.0,11.0,2.0,4.0,1.0,0.0,3.0,10.0,10.0,0.0,0.0
5917,Everton,Man Utd,2,4,37.6,62.4,3.0,10.0,10.0,18.0,457.0,683.0,305.0,523.0,18.0,21.0,24.0,22.0,4.0,9.0,3.0,2.0,1.0,1.0,18.0,13.0,0.0,0.0
