MatchID,Home_team,Away_team,Score_home,Score_away,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away
6686,Wigan,Man Utd,1,2,33.5,66.5,3.0,4.0,11.0,20.0,556.0,915.0,310.0,625.0,32.0,21.0,23.0,40.0,5.0,4.0,0.0,4.0,0.0,0.0,14.0,4.0,0.0,0.0
6685,Newcastle,Middlesbrough,3,1,52.4,47.6,6.0,3.0,19.0,11.0,573.0,534.0,336.0,313.0,15.0,27.0,36.0,43.0,11.0,1.0,1.0,6.0,3.0,2.0,8.0,16.0,0.0,0.0
6684,Man Utd,Man City,2,0,47.1,52.9,5.0,2.0,16.0,13.0,697.0,745.0,417.0,475.0,29.0,28.0,24.0,29.0,8.0,7.0,1.0,2.0,1.0,1.0,11.0,14.0,0.0,0.0
6683,Arsenal,Chelsea,1,4,50.5,49.5,6.0,5.0,20.0,18.0,661.0,655.0,447.0,461.0,16.0,27.0,19.0,25.0,6.0,2.0,1.0,3.0,1.0,0.0,19.0,14.0,0.0,0.0
6676,Blackburn,Portsmouth,2,0,51.4,48.6,3.0,1.0,12.0,9.0,630.0,622.0,377.0,362.0,14.0,17.0,29.0,51.0,4.0,2.0,5.0,0.0,2.0,1.0,22.0,14.0,0.0,0.0
6677,Bolton,Sunderland,0,0,40.1,59.9,1.0,0.0,8.0,17.0,607.0,815.0,311.0,512.0,24.0,22.0,40.0,53.0,10.0,3.0,1.0,1.0,2.0,0.0,12.0,5.0,0.0,0.0
6678,Everton,Spurs,0,0,51.6,48.4,0.0,0.0,15.0,4.0,678.0,643.0,407.0,375.0,19.0,20.0,24.0,38.0,4.0,5.0,3.0,1.0,2.0,3.0,18.0,12.0,0.0,0.0
6679,Fulham,Aston Villa,3,1,49.8,50.2,9.0,3.0,18.0,11.0,685.0,677.0,415.0,401.0,20.0,20.0,42.0,26.0,6.0,5.0,0.0,2.0,1.0,0.0,12.0,11.0,0.0,0.0
6680,Hull,Stoke,1,2,62.1,37.9,5.0,3.0,13.0,11.0,669.0,499.0,398.0,237.0,12.0,20.0,45.0,80.0,5.0,3.0,2.0,5.0,0.0,1.0,13.0,18.0,0.0,0.0
6681,West Brom,Wigan,3,1,54.9,45.1,9.0,5.0,17.0,18.0,693.0,619.0,373.0,300.0,32.0,30.0,47.0,27.0,5.0,2.0,2.0,3.0,2.0,0.0,12.0,8.0,0.0,0.0
6682,West Ham,Liverpool,0,3,53.2,46.8,1.0,7.0,8.0,19.0,810.0,710.0,516.0,455.0,15.0,45.0,21.0,28.0,2.0,4.0,3.0,1.0,3.0,2.0,11.0,18.0,0.0,0.0
6675,Aston Villa,Hull,1,0,52.0,48.0,6.0,4.0,15.0,16.0,688.0,632.0,384.0,373.0,15.0,21.0,44.0,37.0,13.0,7.0,5.0,3.0,0.0,2.0,13.0,9.0,0.0,0.0
6673,Liverpool,Newcastle,3,0,59.6,40.4,11.0,0.0,31.0,5.0,789.0,599.0,523.0,362.0,24.0,12.0,22.0,33.0,7.0,1.0,5.0,5.0,0.0,2.0,6.0,8.0,0.0,1.0
6674,Sunderland,Everton,0,2,41.4,58.6,2.0,6.0,12.0,12.0,545.0,724.0,314.0,455.0,17.0,18.0,32.0,47.0,8.0,3.0,2.0,7.0,3.0,4.0,16.0,13.0,0.0,0.0
6666,Chelsea,Fulham,3,1,59.3,40.7,4.0,2.0,15.0,11.0,882.0,659.0,641.0,438.0,18.0,9.0,24.0,29.0,5.0,4.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,0.0
6667,Man City,Blackburn,3,1,49.9,50.1,3.0,6.0,11.0,16.0,700.0,678.0,436.0,446.0,10.0,16.0,56.0,19.0,7.0,6.0,1.0,1.0,2.0,3.0,11.0,15.0,0.0,0.0
6669,Portsmouth,Arsenal,0,3,37.3,62.7,4.0,7.0,12.0,15.0,599.0,867.0,341.0,592.0,27.0,26.0,32.0,32.0,5.0,11.0,2.0,2.0,3.0,1.0,8.0,12.0,1.0,0.0
6670,Stoke,West Ham,0,1,41.5,58.5,2.0,3.0,12.0,8.0,549.0,692.0,268.0,407.0,24.0,24.0,36.0,65.0,7.0,0.0,1.0,2.0,3.0,2.0,9.0,11.0,0.0,0.0
6671,Spurs,West Brom,1,0,53.5,46.5,5.0,4.0,21.0,11.0,775.0,667.0,454.0,397.0,24.0,27.0,35.0,23.0,9.0,7.0,2.0,4.0,1.0,1.0,7.0,8.0,0.0,0.0
6672,Wigan,Bolton,0,0,55.3,44.7,6.0,1.0,25.0,10.0,649.0,569.0,329.0,269.0,20.0,26.0,41.0,63.0,9.0,6.0,3.0,4.0,2.0,3.0,13.0,12.0,0.0,0.0
6668,Middlesbrough,Man Utd,0,2,46.7,53.3,2.0,2.0,15.0,14.0,674.0,748.0,396.0,462.0,26.0,19.0,26.0,41.0,3.0,3.0,2.0,3.0,1.0,1.0,7.0,9.0,0.0,0.0
6665,Newcastle,Portsmouth,0,0,51.7,48.3,4.0,3.0,14.0,17.0,658.0,667.0,400.0,376.0,18.0,25.0,38.0,35.0,7.0,11.0,1.0,1.0,2.0,2.0,14.0,10.0,0.0,0.0
6663,Arsenal,Middlesbrough,2,0,63.7,36.3,7.0,3.0,18.0,5.0,889.0,606.0,625.0,340.0,18.0,20.0,27.0,32.0,8.0,1.0,1.0,4.0,0.0,0.0,8.0,15.0,0.0,0.0
6664,Blackburn,Wigan,2,0,49.4,50.6,6.0,9.0,12.0,24.0,531.0,568.0,282.0,282.0,14.0,16.0,46.0,58.0,4.0,8.0,6.0,2.0,0.0,0.0,12.0,11.0,0.0,0.0
6656,Bolton,Aston Villa,1,1,47.0,53.0,5.0,3.0,9.0,16.0,571.0,614.0,298.0,341.0,20.0,14.0,54.0,51.0,5.0,5.0,0.0,4.0,0.0,1.0,15.0,10.0,0.0,0.0
6657,Everton,Man City,1,2,57.0,43.0,4.0,8.0,16.0,19.0,737.0,634.0,461.0,366.0,12.0,21.0,24.0,51.0,5.0,3.0,2.0,3.0,1.0,3.0,12.0,15.0,0.0,0.0
6658,Fulham,Stoke,1,0,65.7,34.3,2.0,0.0,12.0,12.0,756.0,488.0,501.0,242.0,12.0,19.0,54.0,39.0,5.0,5.0,1.0,1.0,1.0,2.0,9.0,14.0,0.0,0.0
6659,Hull,Liverpool,1,3,28.7,71.3,1.0,5.0,9.0,26.0,449.0,849.0,215.0,595.0,19.0,15.0,30.0,43.0,3.0,7.0,3.0,3.0,3.0,1.0,15.0,14.0,1.0,0.0
6661,West Brom,Sunderland,3,0,52.3,47.7,4.0,3.0,16.0,11.0,726.0,646.0,418.0,375.0,22.0,30.0,43.0,36.0,6.0,3.0,1.0,3.0,0.0,1.0,11.0,14.0,0.0,0.0
6662,West Ham,Chelsea,0,1,36.3,63.7,5.0,5.0,12.0,23.0,580.0,871.0,316.0,586.0,19.0,20.0,37.0,28.0,3.0,5.0,3.0,0.0,1.0,0.0,10.0,13.0,0.0,0.0
6660,Man Utd,Spurs,5,2,58.4,41.6,13.0,4.0,24.0,7.0,804.0,625.0,540.0,378.0,13.0,21.0,22.0,30.0,6.0,2.0,4.0,2.0,3.0,3.0,19.0,13.0,0.0,0.0
6654,Chelsea,Everton,0,0,59.0,41.0,4.0,4.0,24.0,15.0,802.0,595.0,488.0,335.0,16.0,19.0,29.0,43.0,4.0,6.0,6.0,2.0,0.0,1.0,10.0,11.0,0.0,0.0
6655,Man Utd,Portsmouth,2,0,56.3,43.7,12.0,1.0,21.0,4.0,841.0,696.0,547.0,419.0,32.0,21.0,38.0,29.0,5.0,2.0,5.0,0.0,1.0,0.0,11.0,8.0,0.0,0.0
6653,Liverpool,Arsenal,4,4,54.5,45.5,14.0,4.0,26.0,8.0,782.0,726.0,445.0,390.0,21.0,34.0,15.0,90.0,12.0,0.0,5.0,6.0,0.0,1.0,10.0,12.0,0.0,0.0
6652,Spurs,Newcastle,1,0,53.1,46.9,4.0,3.0,23.0,11.0,748.0,651.0,436.0,391.0,19.0,14.0,54.0,38.0,4.0,7.0,0.0,1.0,1.0,1.0,13.0,17.0,0.0,0.0
6651,Man City,West Brom,4,2,46.9,53.1,9.0,10.0,18.0,30.0,617.0,629.0,352.0,369.0,28.0,24.0,50.0,18.0,3.0,9.0,2.0,3.0,1.0,2.0,19.0,14.0,0.0,0.0
6646,Aston Villa,West Ham,1,1,42.3,57.7,4.0,6.0,17.0,21.0,637.0,782.0,321.0,464.0,34.0,37.0,38.0,37.0,12.0,10.0,2.0,0.0,2.0,3.0,10.0,12.0,0.0,0.0
6647,Middlesbrough,Fulham,0,0,46.5,53.5,6.0,2.0,24.0,13.0,701.0,757.0,377.0,466.0,16.0,23.0,22.0,50.0,8.0,1.0,5.0,1.0,3.0,1.0,10.0,15.0,0.0,0.0
6648,Portsmouth,Bolton,1,0,57.7,42.3,8.0,1.0,25.0,7.0,695.0,557.0,334.0,263.0,16.0,25.0,74.0,51.0,6.0,5.0,2.0,3.0,2.0,4.0,11.0,16.0,0.0,0.0
6649,Stoke,Blackburn,1,0,48.4,51.6,2.0,0.0,9.0,7.0,511.0,506.0,258.0,277.0,10.0,15.0,62.0,55.0,4.0,6.0,1.0,1.0,3.0,1.0,14.0,11.0,0.0,0.0
6650,Sunderland,Hull,1,0,55.2,44.8,3.0,2.0,10.0,16.0,551.0,476.0,291.0,231.0,14.0,16.0,65.0,42.0,6.0,6.0,6.0,2.0,2.0,3.0,12.0,23.0,0.0,0.0
6644,Aston Villa,Everton,3,3,50.2,49.8,6.0,5.0,17.0,10.0,570.0,538.0,281.0,295.0,20.0,20.0,46.0,39.0,11.0,7.0,3.0,2.0,0.0,2.0,10.0,19.0,0.0,0.0
6645,Man City,Fulham,1,3,52.4,47.6,5.0,6.0,16.0,16.0,724.0,684.0,482.0,436.0,14.0,16.0,32.0,35.0,8.0,3.0,2.0,4.0,0.0,1.0,10.0,8.0,0.0,0.0
6637,Liverpool,Blackburn,4,0,67.2,32.8,10.0,6.0,23.0,11.0,835.0,499.0,566.0,269.0,31.0,22.0,27.0,27.0,7.0,2.0,0.0,3.0,2.0,1.0,9.0,13.0,0.0,0.0
6636,Chelsea,Bolton,4,3,69.8,30.2,10.0,5.0,26.0,19.0,828.0,477.0,576.0,231.0,13.0,20.0,27.0,38.0,8.0,5.0,3.0,2.0,0.0,0.0,11.0,18.0,0.0,0.0
6638,Middlesbrough,Hull,3,1,49.6,50.4,8.0,3.0,17.0,14.0,568.0,563.0,289.0,299.0,13.0,7.0,36.0,36.0,3.0,3.0,4.0,4.0,3.0,3.0,15.0,18.0,0.0,0.0
6639,Portsmouth,West Brom,2,2,48.6,51.4,4.0,7.0,13.0,12.0,652.0,670.0,361.0,395.0,30.0,18.0,36.0,45.0,4.0,2.0,2.0,4.0,3.0,1.0,16.0,12.0,0.0,0.0
6641,Sunderland,Man Utd,1,2,35.6,64.4,4.0,3.0,19.0,20.0,533.0,835.0,287.0,560.0,17.0,11.0,37.0,53.0,5.0,4.0,0.0,1.0,1.0,2.0,7.0,6.0,0.0,0.0
6642,Spurs,West Ham,1,0,59.0,41.0,7.0,3.0,18.0,8.0,838.0,633.0,538.0,379.0,17.0,21.0,35.0,46.0,10.0,1.0,2.0,4.0,1.0,5.0,10.0,16.0,0.0,0.0
6643,Wigan,Arsenal,1,4,40.0,60.0,3.0,5.0,15.0,17.0,534.0,682.0,250.0,390.0,24.0,20.0,48.0,56.0,6.0,5.0,9.0,2.0,3.0,3.0,15.0,18.0,0.0,0.0
6640,Stoke,Newcastle,1,1,40.0,60.0,4.0,2.0,21.0,10.0,507.0,626.0,222.0,352.0,13.0,18.0,46.0,59.0,9.0,3.0,1.0,0.0,4.0,2.0,14.0,12.0,0.0,0.0
6634,Everton,Wigan,4,0,56.1,43.9,9.0,4.0,14.0,18.0,722.0,648.0,476.0,371.0,18.0,25.0,25.0,36.0,1.0,4.0,1.0,2.0,0.0,3.0,18.0,13.0,0.0,0.0
6635,Man Utd,Aston Villa,3,2,63.3,36.7,7.0,6.0,18.0,9.0,745.0,541.0,448.0,249.0,24.0,32.0,43.0,52.0,8.0,4.0,0.0,5.0,1.0,2.0,12.0,19.0,0.0,0.0
6626,Arsenal,Man City,2,0,58.8,41.2,9.0,4.0,22.0,10.0,813.0,605.0,501.0,361.0,30.0,28.0,23.0,33.0,7.0,2.0,5.0,0.0,1.0,3.0,11.0,10.0,0.0,0.0
6628,Bolton,Middlesbrough,4,1,41.6,58.4,9.0,3.0,15.0,19.0,522.0,641.0,250.0,357.0,19.0,14.0,56.0,38.0,7.0,5.0,3.0,3.0,2.0,1.0,20.0,14.0,0.0,0.0
6630,Hull,Portsmouth,0,0,52.5,47.5,1.0,1.0,10.0,5.0,602.0,549.0,324.0,284.0,17.0,30.0,39.0,58.0,0.0,4.0,4.0,3.0,0.0,1.0,14.0,14.0,0.0,1.0
6631,Newcastle,Chelsea,0,2,41.5,58.5,2.0,10.0,7.0,16.0,590.0,774.0,333.0,493.0,26.0,22.0,16.0,41.0,4.0,6.0,1.0,4.0,0.0,2.0,7.0,20.0,0.0,0.0
6632,West Brom,Stoke,0,2,67.2,32.8,5.0,4.0,20.0,10.0,734.0,459.0,444.0,223.0,13.0,12.0,35.0,38.0,6.0,3.0,2.0,5.0,2.0,1.0,11.0,10.0,0.0,0.0
6633,West Ham,Sunderland,2,0,50.6,49.4,6.0,8.0,18.0,16.0,661.0,664.0,399.0,390.0,25.0,26.0,44.0,31.0,11.0,8.0,4.0,2.0,1.0,1.0,10.0,7.0,0.0,0.0
6629,Fulham,Liverpool,0,1,39.8,60.2,1.0,7.0,3.0,20.0,617.0,844.0,362.0,553.0,20.0,21.0,40.0,32.0,3.0,6.0,5.0,3.0,2.0,2.0,9.0,10.0,0.0,0.0
6627,Blackburn,Spurs,2,1,45.4,54.6,4.0,3.0,12.0,11.0,581.0,722.0,321.0,397.0,31.0,16.0,50.0,72.0,5.0,7.0,6.0,5.0,1.0,0.0,14.0,10.0,0.0,1.0
6625,Wigan,Hull,1,0,49.7,50.3,6.0,1.0,19.0,8.0,617.0,629.0,315.0,318.0,31.0,20.0,65.0,55.0,5.0,4.0,0.0,1.0,1.0,3.0,17.0,13.0,0.0,0.0
6624,Man City,Sunderland,1,0,65.1,34.9,9.0,3.0,21.0,8.0,712.0,446.0,488.0,241.0,13.0,16.0,41.0,28.0,7.0,8.0,2.0,0.0,3.0,5.0,17.0,15.0,0.0,1.0
6623,Liverpool,Aston Villa,5,0,60.5,39.5,7.0,3.0,19.0,7.0,800.0,581.0,541.0,327.0,28.0,23.0,29.0,26.0,4.0,6.0,1.0,2.0,1.0,3.0,10.0,13.0,0.0,1.0
6619,Portsmouth,Everton,2,1,48.8,51.2,4.0,2.0,17.0,6.0,663.0,632.0,340.0,352.0,20.0,27.0,67.0,51.0,7.0,3.0,1.0,2.0,2.0,1.0,19.0,9.0,0.0,0.0
6616,Blackburn,West Ham,1,1,52.7,47.3,3.0,2.0,21.0,6.0,630.0,647.0,341.0,330.0,24.0,20.0,23.0,104.0,7.0,1.0,4.0,5.0,2.0,1.0,14.0,10.0,0.0,0.0
6617,Fulham,Man Utd,2,0,47.3,52.7,8.0,7.0,24.0,19.0,720.0,760.0,432.0,480.0,30.0,11.0,41.0,23.0,4.0,4.0,3.0,2.0,2.0,3.0,14.0,12.0,0.0,2.0
6620,Stoke,Middlesbrough,1,0,37.3,62.7,3.0,2.0,11.0,16.0,448.0,628.0,211.0,381.0,11.0,17.0,44.0,49.0,5.0,4.0,1.0,2.0,4.0,1.0,19.0,14.0,0.0,0.0
6621,Spurs,Chelsea,1,0,40.3,59.7,5.0,7.0,12.0,20.0,583.0,749.0,311.0,486.0,19.0,19.0,47.0,31.0,8.0,7.0,1.0,3.0,2.0,2.0,14.0,8.0,0.0,0.0
6622,West Brom,Bolton,1,1,62.6,37.4,0.0,8.0,12.0,14.0,659.0,475.0,448.0,256.0,19.0,20.0,19.0,48.0,8.0,4.0,6.0,1.0,2.0,1.0,11.0,12.0,0.0,0.0
6618,Newcastle,Arsenal,1,3,45.1,54.9,4.0,9.0,13.0,19.0,603.0,725.0,359.0,454.0,13.0,21.0,17.0,46.0,8.0,4.0,2.0,1.0,0.0,1.0,12.0,12.0,0.0,0.0
6615,West Ham,West Brom,0,0,53.4,46.6,1.0,1.0,10.0,10.0,716.0,660.0,432.0,373.0,35.0,19.0,39.0,37.0,3.0,3.0,6.0,0.0,1.0,1.0,11.0,13.0,0.0,0.0
6614,Chelsea,Man City,1,0,54.3,45.7,3.0,1.0,24.0,7.0,771.0,670.0,483.0,401.0,29.0,26.0,32.0,30.0,5.0,2.0,6.0,2.0,0.0,2.0,8.0,9.0,0.0,0.0
6613,Aston Villa,Spurs,1,2,51.2,48.8,5.0,7.0,13.0,13.0,677.0,684.0,363.0,363.0,36.0,26.0,34.0,60.0,9.0,5.0,3.0,0.0,1.0,3.0,13.0,11.0,0.0,0.0
6610,Man Utd,Liverpool,1,4,55.1,44.9,3.0,5.0,17.0,9.0,723.0,628.0,435.0,357.0,18.0,32.0,30.0,40.0,10.0,3.0,3.0,2.0,2.0,3.0,14.0,16.0,1.0,0.0
6606,Arsenal,Blackburn,4,0,59.3,40.7,9.0,1.0,21.0,5.0,639.0,462.0,391.0,268.0,20.0,26.0,55.0,32.0,7.0,4.0,3.0,2.0,0.0,4.0,10.0,17.0,0.0,0.0
6607,Bolton,Fulham,1,3,45.3,54.7,5.0,4.0,14.0,16.0,660.0,745.0,370.0,447.0,26.0,22.0,41.0,53.0,4.0,5.0,1.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0
6608,Everton,Stoke,3,1,62.1,37.9,8.0,2.0,18.0,11.0,720.0,494.0,450.0,269.0,10.0,19.0,44.0,36.0,4.0,9.0,1.0,2.0,0.0,1.0,7.0,14.0,0.0,0.0
6609,Hull,Newcastle,1,1,41.1,58.9,2.0,2.0,9.0,12.0,502.0,620.0,259.0,383.0,19.0,12.0,49.0,35.0,3.0,3.0,7.0,2.0,3.0,3.0,21.0,16.0,0.0,0.0
6611,Middlesbrough,Portsmouth,1,1,51.9,48.1,7.0,4.0,21.0,11.0,629.0,633.0,332.0,341.0,21.0,22.0,16.0,72.0,13.0,4.0,2.0,1.0,0.0,3.0,12.0,11.0,1.0,0.0
6612,Sunderland,Wigan,1,2,57.9,42.1,3.0,4.0,10.0,10.0,691.0,583.0,403.0,300.0,25.0,20.0,50.0,62.0,6.0,3.0,4.0,4.0,0.0,1.0,9.0,11.0,0.0,0.0
6605,Fulham,Blackburn,1,2,52.9,47.1,4.0,9.0,12.0,18.0,653.0,638.0,362.0,325.0,21.0,30.0,59.0,65.0,9.0,9.0,0.0,7.0,1.0,1.0,14.0,9.0,0.0,0.0
6604,Sunderland,Spurs,1,1,43.4,56.6,2.0,5.0,10.0,14.0,612.0,736.0,345.0,452.0,23.0,14.0,43.0,55.0,4.0,1.0,5.0,3.0,3.0,2.0,18.0,9.0,0.0,0.0
6599,Man City,Aston Villa,2,0,46.7,53.3,4.0,3.0,16.0,10.0,628.0,658.0,346.0,380.0,27.0,28.0,41.0,29.0,6.0,5.0,2.0,3.0,1.0,2.0,9.0,11.0,0.0,0.0
6600,Newcastle,Man Utd,1,2,41.0,59.0,4.0,5.0,11.0,14.0,591.0,727.0,344.0,494.0,14.0,22.0,29.0,26.0,3.0,10.0,1.0,6.0,2.0,2.0,11.0,10.0,0.0,0.0
6601,Stoke,Bolton,2,0,37.9,62.1,3.0,5.0,11.0,15.0,495.0,627.0,194.0,341.0,12.0,17.0,75.0,59.0,6.0,7.0,3.0,0.0,2.0,1.0,17.0,14.0,0.0,0.0
6603,Wigan,West Ham,0,1,53.3,46.7,5.0,3.0,18.0,7.0,682.0,627.0,388.0,362.0,18.0,34.0,12.0,46.0,8.0,1.0,2.0,5.0,2.0,4.0,10.0,11.0,1.0,1.0
6597,Blackburn,Everton,0,0,49.9,50.1,1.0,4.0,10.0,9.0,616.0,649.0,381.0,375.0,25.0,11.0,48.0,46.0,2.0,4.0,3.0,5.0,1.0,0.0,12.0,15.0,0.0,0.0
6598,Fulham,Hull,0,1,63.1,36.9,5.0,2.0,19.0,14.0,743.0,542.0,462.0,266.0,16.0,17.0,29.0,56.0,13.0,5.0,2.0,2.0,3.0,1.0,11.0,15.0,0.0,0.0
6602,Spurs,Middlesbrough,4,0,50.3,49.7,5.0,3.0,13.0,12.0,764.0,747.0,487.0,466.0,19.0,23.0,51.0,32.0,4.0,8.0,3.0,6.0,0.0,1.0,7.0,6.0,0.0,0.0
6595,Portsmouth,Chelsea,0,1,42.4,57.6,2.0,7.0,15.0,20.0,610.0,764.0,345.0,476.0,24.0,16.0,34.0,31.0,6.0,5.0,0.0,1.0,0.0,0.0,7.0,16.0,0.0,0.0
6596,West Brom,Arsenal,1,3,46.4,53.6,4.0,7.0,10.0,17.0,691.0,778.0,392.0,456.0,34.0,22.0,44.0,42.0,3.0,4.0,2.0,1.0,4.0,0.0,20.0,14.0,0.0,0.0
6594,Liverpool,Sunderland,2,0,62.6,37.4,8.0,2.0,31.0,7.0,826.0,588.0,555.0,323.0,20.0,19.0,27.0,35.0,7.0,2.0,2.0,2.0,1.0,1.0,10.0,6.0,0.0,0.0
6592,Hull,Blackburn,1,2,52.6,47.4,3.0,4.0,10.0,11.0,541.0,527.0,277.0,253.0,12.0,14.0,32.0,84.0,6.0,4.0,6.0,5.0,2.0,2.0,14.0,21.0,1.0,1.0
6593,West Ham,Man City,1,0,44.7,55.3,6.0,1.0,12.0,14.0,625.0,741.0,378.0,477.0,20.0,29.0,27.0,28.0,4.0,7.0,3.0,0.0,2.0,2.0,18.0,21.0,0.0,0.0
6591,Bolton,Newcastle,1,0,45.2,54.8,4.0,6.0,10.0,23.0,593.0,673.0,307.0,371.0,27.0,14.0,56.0,43.0,1.0,10.0,3.0,4.0,2.0,3.0,15.0,10.0,0.0,0.0
6590,Aston Villa,Stoke,2,2,64.9,35.1,3.0,2.0,11.0,12.0,745.0,510.0,447.0,247.0,15.0,27.0,36.0,51.0,6.0,6.0,1.0,3.0,1.0,1.0,7.0,12.0,0.0,0.0
6586,Arsenal,Fulham,0,0,49.1,50.9,4.0,1.0,19.0,13.0,784.0,768.0,441.0,492.0,21.0,27.0,37.0,38.0,11.0,5.0,1.0,1.0,0.0,0.0,6.0,14.0,0.0,0.0
6587,Chelsea,Wigan,2,1,59.2,40.8,8.0,4.0,17.0,16.0,665.0,518.0,370.0,241.0,15.0,25.0,53.0,43.0,11.0,7.0,2.0,2.0,3.0,2.0,15.0,15.0,0.0,0.0
