MatchID,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away
5937,54,46,6,4,15,11,553,464,356,287,22,13,33,19,5,10,5,3,2,0,18,7,,
5938,47.1,52.9,2,2,11,7,457,493,318,343,24,15,23,20,7,6,0,2,2,1,10,11,,
5939,59.3,40.7,7,6,20,11,615,471,425,305,23,22,10,28,10,2,6,2,2,1,13,7,,
5940,61.6,38.4,5,4,23,9,632,420,453,271,20,14,22,29,9,2,6,4,,,5,13,,
5941,65.3,34.7,7,2,30,8,825,506,619,333,28,26,18,47,14,3,0,1,0,2,13,12,,
5942,56.9,43.1,5,2,21,8,556,399,384,281,11,18,14,20,10,3,4,0,1,0,11,13,,
5943,36.5,63.5,4,5,12,13,378,610,230,413,22,24,21,28,2,6,6,7,,,19,16,,
5944,58.1,41.9,2,4,14,11,529,470,341,257,10,33,19,82,10,3,3,0,3,4,13,21,0,1
5945,50.2,49.8,4,3,9,10,647,609,472,460,28,24,34,22,6,6,5,0,1,1,11,13,,
5946,40.3,59.7,1,1,12,3,408,565,287,427,10,17,8,13,8,5,4,1,2,4,17,10,,
5936,58.8,41.2,5,2,16,10,701,510,493,333,33,29,23,26,6,6,6,2,0,2,6,18,0,1
5935,59.7,40.3,7,1,23,7,682,488,515,345,22,22,13,32,8,1,3,1,3,4,18,21,,
5934,49.4,50.6,2,4,9,10,668,711,467,503,20,23,23,77,11,5,4,5,,,9,5,,
5933,52.8,47.2,3,3,14,10,636,578,453,405,33,23,29,16,3,7,3,10,1,2,19,13,0,1
5928,40.3,59.7,3,2,8,8,526,676,343,515,40,18,27,28,5,3,2,4,2,2,13,11,,
5926,50,50,6,4,16,13,471,451,302,300,19,17,29,31,9,8,3,1,3,3,11,20,,
5927,38.2,61.8,3,4,9,12,370,593,255,409,19,20,9,29,4,14,6,5,1,2,18,15,1,0
5929,61.4,38.6,6,5,15,10,623,439,442,267,22,33,21,30,5,2,3,4,1,3,14,18,,
5930,55.3,44.7,4,3,17,5,492,388,310,267,15,18,15,23,14,2,2,2,0,2,12,17,,
5931,48.4,51.6,8,2,11,12,436,415,259,281,22,17,33,21,5,3,7,1,2,5,22,24,,
5932,54.4,45.6,3,3,13,7,452,426,318,272,14,25,14,55,5,3,2,0,3,0,17,11,,
5925,59,41,8,0,24,11,568,453,384,267,13,27,21,37,13,5,,,2,2,16,14,,
5924,39.6,60.4,2,3,14,18,478,660,281,449,30,25,30,32,8,10,1,7,2,0,13,12,,
5923,57.5,42.5,8,3,15,15,674,504,477,343,26,29,41,16,7,6,5,2,2,4,6,12,,
5916,63.4,36.6,3,3,18,12,669,461,488,270,23,23,22,37,11,2,4,1,0,3,10,10,,
5917,37.6,62.4,3,10,10,18,457,683,305,523,18,21,24,22,4,9,3,2,1,1,18,13,,
5915,51.6,48.4,5,1,20,8,538,508,374,358,19,23,15,33,7,2,2,4,1,0,16,6,0,1
5918,54.8,45.2,4,3,17,14,473,475,329,272,18,16,24,47,5,6,2,5,2,0,16,9,,
5919,48.4,51.6,6,4,22,12,529,560,373,417,16,20,11,20,7,3,1,3,1,1,11,11,,
5920,38,62,6,2,9,10,450,652,286,489,26,21,37,27,7,6,7,4,1,1,12,9,,
5921,51.3,48.7,6,3,11,21,450,449,272,255,21,20,35,28,5,8,6,3,1,4,11,18,,
5922,55.4,44.6,3,5,16,13,558,535,384,322,20,25,15,64,5,1,0,2,1,2,7,18,,
5914,48.2,51.8,1,0,10,11,566,589,393,436,33,26,33,23,4,2,0,1,0,3,16,16,,
5913,52.3,47.7,4,0,19,5,566,537,396,373,17,20,16,41,15,3,7,1,0,1,10,22,,
5905,56.9,43.1,6,5,17,10,442,392,318,238,14,13,12,32,7,4,2,2,0,2,17,13,,
5906,54.7,45.3,3,2,13,14,507,449,343,278,18,27,30,22,8,3,1,1,5,3,19,16,,
5907,46.8,53.2,4,7,16,19,386,434,227,253,16,14,42,25,6,11,2,4,1,1,16,19,,
5908,67.2,32.8,8,3,26,4,739,385,543,261,16,27,31,10,12,3,4,3,2,2,11,11,,
5911,54.4,45.6,1,1,7,8,486,405,299,255,20,11,29,41,5,3,5,5,1,1,10,6,,
5909,55.8,44.2,1,3,23,10,649,550,486,389,19,19,27,29,6,7,5,2,2,5,13,17,,
5910,40,60,3,3,10,18,529,712,350,528,37,33,36,26,4,6,4,2,2,2,11,6,,
5912,49.4,50.6,2,0,18,13,533,542,335,345,25,24,35,32,5,7,1,0,2,1,19,12,,
5902,48.4,51.6,6,5,20,6,419,442,260,280,24,13,34,16,5,4,8,5,,,8,16,,
5903,64.7,35.3,4,2,24,6,716,472,563,310,18,20,13,35,8,2,2,3,0,1,9,15,,
5904,43.3,56.7,4,9,13,18,524,652,326,462,31,21,25,42,9,5,0,4,5,2,21,9,,
5900,65.1,34.9,6,4,14,11,854,516,681,355,30,28,25,19,7,3,1,4,,,7,9,,
5901,67.8,32.2,9,2,17,11,833,478,672,316,28,27,13,21,4,1,,,3,3,9,13,,
5899,49.6,50.4,6,6,28,12,460,498,313,323,11,19,21,41,5,5,1,7,3,0,19,8,,
5898,61.6,38.4,5,6,25,13,637,448,403,261,13,28,30,57,7,4,4,8,0,3,8,15,,
5892,65,35,7,2,19,6,684,432,523,267,26,25,23,20,2,5,3,2,2,2,7,18,0,1
5893,36.8,63.2,0,2,7,11,377,601,257,462,21,17,18,31,4,5,5,0,1,2,13,16,,
5894,50.3,49.7,4,6,14,9,485,498,376,356,19,23,21,16,2,4,1,5,2,1,20,11,,
5895,49.4,50.6,3,4,19,10,449,485,321,337,19,21,10,20,10,5,0,2,2,0,12,8,,
5896,48.7,51.3,5,3,12,17,421,476,269,279,22,16,7,36,10,6,8,9,2,1,10,7,,
5897,51.3,48.7,4,1,8,12,458,457,306,305,16,18,21,33,4,2,4,1,2,3,15,12,,
5891,49.2,50.8,10,5,16,11,477,500,292,318,23,20,27,32,6,2,9,7,,,15,15,,
5886,67.1,32.9,6,1,16,3,591,372,446,225,9,14,5,51,13,1,4,0,2,3,12,13,0,1
5887,54.2,45.8,3,4,7,9,492,428,318,271,17,21,47,35,7,7,1,0,3,1,18,21,,
5889,62,38,2,5,15,9,635,499,426,264,24,33,33,72,7,4,0,9,1,3,12,15,,
5890,47,53,1,3,8,10,556,599,372,434,32,26,20,37,3,6,6,3,1,2,17,15,,
5888,48.9,51.1,5,3,8,17,532,559,321,329,30,20,64,30,1,11,3,2,1,0,13,14,,
5880,54.7,45.3,6,4,14,9,629,558,467,385,30,32,16,31,11,7,2,2,2,1,15,12,,
5878,62.4,37.6,11,4,35,6,743,542,542,329,34,26,19,59,14,1,0,4,0,1,13,16,,
5879,58.2,41.8,2,7,11,13,580,468,423,300,17,21,28,29,4,10,2,4,2,1,20,12,,
5881,56.9,43.1,12,3,25,6,535,396,353,254,20,19,20,24,9,3,3,2,,,7,16,,
5883,48.8,51.2,3,3,12,8,538,556,328,364,29,28,28,35,7,6,6,4,2,1,12,16,,
5884,53.7,46.3,4,2,24,10,525,491,346,300,16,23,22,24,5,4,2,3,1,1,11,14,,
5885,51.1,48.9,2,6,18,10,412,442,283,264,12,11,10,31,9,5,2,3,0,3,13,14,,
5882,43.2,56.8,8,8,16,21,565,675,350,489,33,27,30,36,8,7,2,3,3,2,13,3,,
5877,51.4,48.6,4,0,14,2,548,522,344,320,26,28,46,33,14,7,0,5,,,14,11,,
5876,44,56,9,4,16,17,491,556,297,377,24,26,33,27,4,10,4,0,,,19,12,,
5875,57.5,42.5,5,4,18,19,662,562,445,329,33,32,38,67,5,6,2,1,3,3,19,16,,
5874,56.9,43.1,9,1,21,8,642,467,412,305,25,21,66,33,5,7,11,1,1,0,8,7,,
5866,58,42,8,3,22,7,594,452,375,282,19,21,37,49,11,4,0,2,1,3,9,12,,
5867,54.2,45.8,2,1,7,14,494,392,321,272,13,20,48,6,4,9,3,1,1,3,11,19,,
5868,56.1,43.9,7,6,16,10,505,406,283,236,22,18,46,29,6,4,5,7,1,0,14,21,,
5870,63,37,10,2,26,6,701,446,526,312,26,30,11,20,8,1,5,2,1,3,8,14,,
5871,61.3,38.7,0,3,12,6,641,444,500,326,21,17,11,28,8,1,2,4,1,3,9,16,,
5873,53,47,6,1,10,12,527,425,315,270,27,23,55,28,3,4,9,2,0,1,11,17,,
5872,33.9,66.1,3,7,11,17,431,600,198,408,35,18,69,20,5,10,1,3,1,3,17,11,,
5869,45.3,54.7,7,3,13,15,590,693,411,503,40,26,20,26,2,7,0,3,1,3,17,9,,
